"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.017538,0.0066417,0.025249,0.00077838,0.0078082,-0.00080882,0,0,0.045346,-0.018277,0,-0.0042059,0,0,0,0.025276,0.00075168,0.0078082,-1.891,0.011279,0.021867,3.5454e-07,0.4,0,0
0.019443,0.006812,0.026958,7.3068e-05,0.0081095,-0.00085075,0,0,0.049007,-0.020895,0,-0.0044239,0,0,0,0.026985,4.6174e-05,0.0081095,-1.8106,0.011714,0.023948,4.4528e-07,0.44,0,0
0.021458,0.0072059,0.028132,7.9422e-05,0.0084636,-0.00039007,0,0,0.051139,-0.021799,0,-0.0020284,0,0,0,0.028138,7.3999e-05,0.0084636,-0.79648,0.012225,0.02495,5.043e-07,0.48,0,0
0.023534,0.0077559,0.028585,0.00015724,0.0086227,-0.00041849,0,0,0.051902,-0.02201,0,-0.0021762,0,0,0,0.028591,0.00015108,0.0086227,-0.84323,0.012455,0.025292,5.2755e-07,0.52,0,0
0.025611,0.0083191,0.028688,-0.0003375,0.008505,-0.00022322,0,0,0.052475,-0.022991,0,-0.0011607,0,0,0,0.028689,-0.00033922,0.008505,-0.4406,0.012285,0.025771,5.4277e-07,0.56,0,0
0.027733,0.0088211,0.029286,-0.00020582,0.0087241,-0.00023262,0,0,0.053461,-0.023218,0,-0.0012096,0,0,0,0.029288,-0.00020766,0.0087241,-0.45189,0.012601,0.026198,5.7462e-07,0.6,0,0
0.029888,0.0092595,0.029768,-0.00025199,0.0088549,-0.00020498,0,0,0.054375,-0.023678,0,-0.0010659,0,0,0,0.02977,-0.00025339,0.0088549,-0.3912,0.01279,0.026662,6.0435e-07,0.64,0,0
0.032082,0.0096327,0.03028,-0.00024837,0.0090095,-0.00017594,0,0,0.055303,-0.02407,0,-0.00091491,0,0,0,0.030281,-0.00024939,0.0090095,-0.3302,0.013014,0.027114,6.3583e-07,0.68,0,0
0.034312,0.009958,0.030679,-0.00024245,0.0091308,-0.00011261,0,0,0.056024,-0.024371,0,-0.00058558,0,0,0,0.030679,-0.00024286,0.0091308,-0.20866,0.013189,0.027462,6.6102e-07,0.72,0,0
0.036564,0.010249,0.030908,-0.0002136,0.0092085,-4.1378e-05,0,0,0.05642,-0.024497,0,-0.00021517,0,0,0,0.030909,-0.00021365,0.0092085,-0.076177,0.013301,0.027643,6.7526e-07,0.76,0,0
0.038825,0.010514,0.030952,-0.00018663,0.0092295,1.6983e-05,0,0,0.056478,-0.024482,0,8.8312e-05,0,0,0,0.030952,-0.00018664,0.0092295,0.031249,0.013332,0.02766,6.7746e-07,0.8,0,0
0.041083,0.010748,0.030856,-0.0001716,0.0092052,5.1433e-05,0,0,0.056291,-0.02438,0,0.00026745,0,0,0,0.030856,-0.00017168,0.0092052,0.094978,0.013296,0.027562,6.7085e-07,0.84,0,0
0.043329,0.010944,0.030692,-0.00016805,0.009157,6.1326e-05,0,0,0.05599,-0.024245,0,0.0003189,0,0,0,0.030692,-0.00016818,0.009157,0.11386,0.013227,0.027414,6.6014e-07,0.88,0,0
0.045562,0.011093,0.030526,-0.00017117,0.0091063,5.1574e-05,0,0,0.05569,-0.024122,0,0.00026818,0,0,0,0.030526,-0.00017126,0.0091063,0.096263,0.013154,0.027269,6.4958e-07,0.92,0,0
0.047784,0.011186,0.030407,-0.0001756,0.0090694,2.8906e-05,0,0,0.055477,-0.024037,0,0.00015031,0,0,0,0.030407,-0.00017563,0.0090694,0.054155,0.0131,0.027167,6.4214e-07,0.96,0,0
0.05,0.011218,0.030364,-0.00017753,0.009056,0.00015196,0,0,0.055401,-0.024007,0,0.00079021,0,0,0,0.030365,-0.00017829,0.009056,0.28507,0.013081,0.027131,6.3955e-07,1,0,0
0,0,0.032662,0.013998,0.013998,0.011452,0,0,0.048527,3.4694e-18,0,0.059551,0,0,0,0.038103,0.0085574,0.013998,25.412,0.02022,0.027236,8.9968e-07,0,0.04,0
0.0019411,0.0023821,0.030099,0.0040646,0.010249,0.0074543,0,0,0.051609,-0.01608,0,0.038762,0,0,0,0.032082,0.0020813,0.010249,14.899,0.014804,0.026865,6.9428e-07,0.04,0.04,0
0.0041287,0.004255,0.030142,0.0031952,0.010001,0.0043415,0,0,0.052366,-0.017695,0,0.022576,0,0,0,0.030824,0.002513,0.010001,8.9302,0.014446,0.025408,6.0232e-07,0.08,0.04,0
0.0061303,0.0052377,0.026427,0.0012498,0.008303,0.0020547,0,0,0.047122,-0.018339,0,0.010684,0,0,0,0.026594,0.0010832,0.008303,4.635,0.011993,0.022776,4.0757e-07,0.12,0.04,0
0.0078985,0.0055904,0.023996,0.00037197,0.0073103,0.0016807,0,0,0.043382,-0.01804,0,0.0087399,0,0,0,0.024115,0.00025299,0.0073103,4.0492,0.010559,0.021232,3.1472e-07,0.16,0.04,0
0.0096009,0.0056932,0.022493,0.00050743,0.0069002,0.000891,0,0,0.040542,-0.016621,0,0.0046332,0,0,0,0.022529,0.00047138,0.0069002,2.3169,0.009967,0.019649,2.5365e-07,0.2,0.04,0
0.011142,0.0058319,0.021121,0.00070775,0.0065487,0.00045158,0,0,0.037889,-0.015187,0,0.0023482,0,0,0,0.021131,0.00069776,0.0065487,1.2666,0.0094592,0.018226,2.0637e-07,0.24,0.04,0
0.012632,0.0059271,0.020812,0.00065352,0.0064396,-0.00011317,0,0,0.037367,-0.015044,0,-0.00058846,0,0,0,0.020812,0.00065288,0.0064396,-0.32164,0.0093016,0.017979,1.9755e-07,0.28,0.04,0
0.014131,0.0059577,0.021124,0.00061821,0.0065226,-0.00066842,0,0,0.037963,-0.015351,0,-0.0034758,0,0,0,0.021145,0.00059645,0.0065226,-1.8651,0.0094215,0.018319,2.0796e-07,0.32,0.04,0
0.015669,0.0059366,0.021817,0.00060291,0.006726,-0.0012019,0,0,0.039237,-0.01592,0,-0.0062499,0,0,0,0.021885,0.00053503,0.006726,-3.2324,0.0097153,0.019026,2.3156e-07,0.36,0.04,0
0.01727,0.0059106,0.023013,0.00056586,0.0070735,-0.0016767,0,0,0.041441,-0.01692,0,-0.0087189,0,0,0,0.023137,0.0004413,0.0070735,-4.2485,0.010217,0.020213,2.7531e-07,0.4,0.04,0
0.018984,0.0059762,0.025008,9.6468e-05,0.0075314,-0.0018485,0,0,0.04544,-0.019331,0,-0.0096123,0,0,0,0.025145,-3.995e-05,0.0075314,-4.2207,0.010879,0.022381,3.6151e-07,0.44,0.04,0
0.020905,0.0063339,0.02651,-0.00074708,0.0077289,-0.0019539,0,0,0.048831,-0.022038,0,-0.01016,0,0,0,0.026649,-0.00088643,0.0077289,-4.0795,0.011164,0.024397,4.4445e-07,0.48,0.04,0
0.022891,0.0068755,0.028003,-0.0007853,0.0081653,-0.00093472,0,0,0.051578,-0.023272,0,-0.0048606,0,0,0,0.028033,-0.00081561,0.0081653,-1.8577,0.011794,0.02557,5.1526e-07,0.52,0.04,0
0.025032,0.0073995,0.029617,-0.00017522,0.0088324,-0.00067305,0,0,0.054039,-0.02342,0,-0.0034999,0,0,0,0.029632,-0.00019042,0.0088324,-1.2935,0.012758,0.02649,5.9468e-07,0.56,0.04,0
0.027214,0.0078924,0.030243,-6.5546e-05,0.0090533,-0.00051376,0,0,0.055094,-0.023709,0,-0.0026715,0,0,0,0.030252,-7.4252e-05,0.0090533,-0.97084,0.013077,0.026948,6.3015e-07,0.6,0.04,0
0.029439,0.0083123,0.030766,-5.1686e-05,0.0092142,-0.00047123,0,0,0.056034,-0.024091,0,-0.0024504,0,0,0,0.030773,-5.8889e-05,0.0092142,-0.87583,0.013309,0.027399,6.6289e-07,0.64,0.04,0
0.031697,0.0086699,0.031122,-0.00015127,0.0092913,-0.000377,0,0,0.056761,-0.024551,0,-0.0019604,0,0,0,0.031127,-0.00015581,0.0092913,-0.69056,0.013421,0.027791,6.8828e-07,0.68,0.04,0
0.03398,0.0089831,0.031383,-0.00019204,0.0093572,-0.00023171,0,0,0.057266,-0.024828,0,-0.0012049,0,0,0,0.031384,-0.00019374,0.0093572,-0.42044,0.013516,0.02805,7.0637e-07,0.72,0.04,0
0.036278,0.0092696,0.03152,-0.00016762,0.0094056,-7.8168e-05,0,0,0.057496,-0.02489,0,-0.00040647,0,0,0,0.03152,-0.00016782,0.0094056,-0.14134,0.013586,0.02815,7.1492e-07,0.76,0.04,0
0.03858,0.0095344,0.031547,-0.0001105,0.0094309,4.1955e-05,0,0,0.057501,-0.024808,0,0.00021817,0,0,0,0.031547,-0.00011056,0.0094309,0.075932,0.013622,0.028128,7.1539e-07,0.8,0.04,0
0.040878,0.0097728,0.031499,-4.7072e-05,0.0094357,0.00011086,0,0,0.057365,-0.024655,0,0.00057646,0,0,0,0.0315,-4.7461e-05,0.0094357,0.20134,0.013629,0.028036,7.1067e-07,0.84,0.04,0
0.043169,0.0099745,0.031415,6.7187e-06,0.0094266,0.00012924,0,0,0.05717,-0.024492,0,0.00067203,0,0,0,0.031416,6.1869e-06,0.0094266,0.23575,0.013616,0.027918,7.0372e-07,0.88,0.04,0
0.045452,0.010128,0.031329,4.4626e-05,0.0094121,0.00010773,0,0,0.056984,-0.024355,0,0.00056018,0,0,0,0.031329,4.4255e-05,0.0094121,0.19729,0.013595,0.027811,6.9702e-07,0.92,0.04,0
0.047728,0.010224,0.031267,6.6262e-05,0.0093999,6.0146e-05,0,0,0.056854,-0.024268,0,0.00031276,0,0,0,0.031267,6.6146e-05,0.0093999,0.11045,0.013578,0.027738,6.9234e-07,0.96,0.04,0
0.05,0.010257,0.031244,7.3198e-05,0.0093953,0.00015769,0,0,0.056808,-0.024237,0,0.00081998,0,0,0,0.031245,7.2401e-05,0.0093953,0.28984,0.013571,0.027713,6.9074e-07,1,0.04,0
0,0,0.032149,0.013778,0.013778,0.0097081,0,0,0.047764,-1.301e-18,0,0.050482,0,0,0,0.036328,0.0095985,0.013778,23.293,0.019901,0.024904,7.1858e-07,0,0.08,0
0.0019106,0.0020193,0.031439,0.0095321,0.012291,0.0088982,0,0,0.049785,-0.0071743,0,0.046271,0,0,0,0.034598,0.0063733,0.012291,19.544,0.017754,0.02578,7.2611e-07,0.04,0.08,0
0.0039828,0.0035761,0.030845,0.0047433,0.010676,0.0061219,0,0,0.052437,-0.015426,0,0.031834,0,0,0,0.032209,0.0033787,0.010676,12.565,0.015421,0.025962,6.6514e-07,0.08,0.08,0
0.0061055,0.0044596,0.031188,0.002925,0.010234,0.0044368,0,0,0.054481,-0.019003,0,0.023072,0,0,0,0.031869,0.0022449,0.010234,8.7152,0.014783,0.026547,6.7558e-07,0.12,0.08,0
0.0083413,0.0048398,0.0333,0.00075353,0.010216,0.0029047,0,0,0.042281,-0.016739,0,0.01157,0,0,0,0.033577,0.00047696,0.010216,5.3451,0.014757,0.029469,9.203e-07,0.16,0.08,0
0.0097603,0.0050628,0.029299,0.0010258,0.0090975,0.0016067,0,0,0.035016,-0.014433,0,0.0064815,0,0,0,0.029407,0.00091803,0.0090975,3.6849,0.013141,0.025412,7.3887e-07,0.2,0.08,0
0.011143,0.0052584,0.029031,0.0010922,0.0090369,0.00062115,0,0,0.034656,-0.013912,0,0.0025325,0,0,0,0.029048,0.0010751,0.0090369,1.4859,0.013053,0.024963,7.1095e-07,0.24,0.08,0
0.012533,0.0053551,0.029273,0.0010743,0.0091041,-0.00029906,0,0,0.034959,-0.014014,0,-0.0010358,0,0,0,0.029276,0.0010711,0.0091041,-0.60583,0.01315,0.025169,7.2892e-07,0.28,0.08,0
0.013939,0.0053743,0.029596,0.0010287,0.0091875,-0.0010752,0,0,0.035375,-0.014253,0,-0.0040443,0,0,0,0.029639,0.00098612,0.0091875,-2.3251,0.013271,0.025559,7.5837e-07,0.32,0.08,0
0.015363,0.0053395,0.029916,0.0010162,0.0092797,-0.0017701,0,0,0.03577,-0.014475,0,-0.0067855,0,0,0,0.030033,0.0008993,0.0092797,-3.8308,0.013404,0.025979,7.8967e-07,0.36,0.08,0
0.016801,0.0052881,0.030124,0.00085931,0.0092951,-0.0024109,0,0,0.036104,-0.014857,0,-0.009433,0,0,0,0.030345,0.00063893,0.0092951,-5.202,0.013426,0.026464,8.1869e-07,0.4,0.08,0
0.018251,0.0052655,0.030498,0.00035704,0.0092566,-0.0027262,0,0,0.036819,-0.016011,0,-0.011187,0,0,0,0.030797,5.8318e-05,0.0092566,-5.8487,0.013371,0.027337,8.6827e-07,0.44,0.08,0
0.019746,0.0054429,0.033961,-0.0016044,0.0097069,-0.0030028,0,0,0.044369,-0.019988,0,-0.01145,0,0,0,0.034218,-0.0018618,0.0097069,-4.948,0.014021,0.031917,1.0448e-06,0.48,0.08,0
0.02208,0.0058942,0.030971,-0.00093209,0.0090115,-0.0022676,0,0,0.057093,-0.025853,0,-0.011791,0,0,0,0.031131,-0.0010925,0.0090115,-4.0454,0.013017,0.028546,7.0973e-07,0.52,0.08,0
0.024314,0.0064455,0.030792,-0.000681,0.0090334,-0.0011802,0,0,0.056573,-0.025257,0,-0.0061369,0,0,0,0.030837,-0.00072519,0.0090334,-2.1444,0.013048,0.027989,6.8203e-07,0.56,0.08,0
0.026606,0.0069244,0.031607,2.6472e-05,0.0094899,-0.001003,0,0,0.057503,-0.024605,0,-0.0052158,0,0,0,0.031638,-5.3543e-06,0.0094899,-1.8174,0.013708,0.028125,7.1907e-07,0.6,0.08,0
0.028914,0.0073321,0.031848,-0.0001906,0.0094972,-0.00086229,0,0,0.058112,-0.025188,0,-0.0044839,0,0,0,0.031871,-0.00021379,0.0094972,-1.5406,0.013718,0.028498,7.4016e-07,0.64,0.08,0
0.031255,0.0076686,0.032126,-0.00038566,0.0095221,-0.00064036,0,0,0.05877,-0.02576,0,-0.0033299,0,0,0,0.032139,-0.00039827,0.0095221,-1.1279,0.013754,0.028884,7.6348e-07,0.68,0.08,0
0.033616,0.0079717,0.032278,-0.00041857,0.0095577,-0.00034834,0,0,0.059072,-0.025938,0,-0.0018113,0,0,0,0.032281,-0.00042228,0.0095577,-0.61032,0.013806,0.02903,7.7423e-07,0.72,0.08,0
0.035981,0.0082583,0.032298,-0.00034226,0.0095868,-8.1292e-05,0,0,0.059049,-0.025816,0,-0.00042272,0,0,0,0.032298,-0.00034247,0.0095868,-0.1427,0.013848,0.028981,7.7348e-07,0.76,0.08,0
0.03834,0.0085291,0.032245,-0.0002135,0.0096093,0.00011005,0,0,0.058852,-0.025539,0,0.00057224,0,0,0,0.032245,-0.00021388,0.0096093,0.19425,0.01388,0.028831,7.6646e-07,0.8,0.08,0
0.040689,0.0087756,0.032159,-8.156e-05,0.0096232,0.0002106,0,0,0.058593,-0.025232,0,0.0010951,0,0,0,0.03216,-8.2936e-05,0.0096232,0.37425,0.0139,0.028651,7.5718e-07,0.84,0.08,0
0.043027,0.008985,0.032071,2.5734e-05,0.0096289,0.00022883,0,0,0.058348,-0.024968,0,0.0011899,0,0,0,0.032072,2.41e-05,0.0096289,0.40912,0.013908,0.028487,7.4832e-07,0.88,0.08,0
0.045357,0.0091446,0.031998,9.9078e-05,0.0096292,0.000185,0,0,0.058159,-0.024778,0,0.00096201,0,0,0,0.031999,9.8005e-05,0.0096292,0.33228,0.013909,0.028363,7.4137e-07,0.92,0.08,0
0.04768,0.0092446,0.031952,0.00014004,0.0096275,0.00010181,0,0,0.058043,-0.024667,0,0.00052939,0,0,0,0.031952,0.00013971,0.0096275,0.18336,0.013906,0.028288,7.3704e-07,0.96,0.08,0
0.05,0.0092786,0.031936,0.000153,0.0096266,0.00016356,0,0,0.058003,-0.024631,0,0.0008505,0,0,0,0.031936,0.00015215,0.0096266,0.29484,0.013905,0.028264,7.3566e-07,1,0.08,0
0,0,0.034774,0.014903,0.014903,0.0086928,0,0,0.051665,-1.301e-18,0,0.045203,0,0,0,0.03804,0.011637,0.014903,20.592,0.021527,0.024931,7.5003e-07,0,0.12,0
0.0020666,0.0018081,0.033959,0.011367,0.013598,0.0082968,0,0,0.052939,-0.0058002,0,0.043143,0,0,0,0.036679,0.0086473,0.013598,18.148,0.019641,0.025913,7.8487e-07,0.04,0.12,0
0.0042351,0.003021,0.035599,0.0086116,0.013263,0.0067874,0,0,0.058072,-0.012094,0,0.035295,0,0,0,0.037209,0.0070007,0.013263,13.352,0.019158,0.027615,8.9695e-07,0.08,0.12,0
0.0067124,0.0037174,0.040661,0.005268,0.013779,0.0049008,0,0,0.048787,-0.015295,0,0.019217,0,0,0,0.041361,0.0045683,0.013779,8.0888,0.019903,0.033161,1.5594e-06,0.12,0.12,0
0.008401,0.0042108,0.031912,0.0015858,0.010049,0.0022475,0,0,0.038975,-0.014934,0,0.0093,0,0,0,0.032112,0.0013856,0.010049,4.7221,0.014516,0.027441,8.4925e-07,0.16,0.12,0
0.0097008,0.0045386,0.037159,0.0017285,0.011666,0.0013056,0,0,0.033141,-0.012919,0,0.0033945,0,0,0,0.037207,0.0016805,0.011666,2.1074,0.016851,0.031735,1.1103e-06,0.2,0.12,0
0.011052,0.0047189,0.038359,0.0019261,0.012086,0.00027073,0,0,0.034156,-0.013207,0,0.00070391,0,0,0,0.038361,0.0019241,0.012086,0.42573,0.017457,0.032568,1.2093e-06,0.24,0.12,0
0.012433,0.004806,0.038876,0.0018929,0.012231,-0.00051103,0,0,0.034639,-0.013439,0,-0.0013287,0,0,0,0.038883,0.0018859,0.012231,-0.79153,0.017666,0.033061,1.2619e-06,0.28,0.12,0
0.013823,0.0048175,0.038919,0.0017372,0.012197,-0.0011973,0,0,0.034739,-0.013598,0,-0.003113,0,0,0,0.038957,0.0016987,0.012197,-1.8424,0.017618,0.033276,1.2768e-06,0.32,0.12,0
0.015212,0.0047786,0.038648,0.001519,0.01205,-0.0017395,0,0,0.034577,-0.01369,0,-0.0045227,0,0,0,0.03873,0.0014377,0.01205,-2.6765,0.017406,0.03328,1.2644e-06,0.36,0.12,0
0.01659,0.004722,0.037821,0.00099773,0.011646,-0.0020274,0,0,0.034028,-0.013842,0,-0.0052713,0,0,0,0.037933,0.00088644,0.011646,-3.1419,0.016822,0.033009,1.2073e-06,0.4,0.12,0
0.017935,0.0046953,0.036279,-0.00016809,0.010833,-0.0021804,0,0,0.033079,-0.014302,0,-0.005669,0,0,0,0.036409,-0.00029806,0.010833,-3.4114,0.015648,0.032599,1.1052e-06,0.44,0.12,0
0.019236,0.0046891,0.030891,-0.0013708,0.0088561,-0.0015891,0,0,0.039326,-0.018006,0,-0.0065839,0,0,0,0.030986,-0.0014658,0.0088561,-3.168,0.012792,0.028719,8.3875e-07,0.48,0.12,0
0.020945,0.0048073,0.038219,-0.0021353,0.010825,-0.0021005,0,0,0.049863,-0.023138,0,-0.0082543,0,0,0,0.038335,-0.0022508,0.010825,-3.1305,0.015637,0.035884,1.5053e-06,0.52,0.12,0
0.023511,0.0053789,0.033871,-0.00053912,0.0099995,-0.0016757,0,0,0.062065,-0.0274,0,-0.0087138,0,0,0,0.033952,-0.00062054,0.0099995,-2.7815,0.014444,0.030674,9.0558e-07,0.56,0.12,0
0.02591,0.005924,0.033127,-3.8796e-05,0.0099264,-0.0012551,0,0,0.060321,-0.02591,0,-0.0065265,0,0,0,0.033174,-8.6225e-05,0.0099264,-2.1641,0.014338,0.029555,8.3111e-07,0.6,0.12,0
0.028336,0.0062973,0.033297,-0.00052156,0.0098327,-0.0010872,0,0,0.061008,-0.026921,0,-0.0056535,0,0,0,0.033332,-0.00055647,0.0098327,-1.8394,0.014203,0.030072,8.5549e-07,0.64,0.12,0
0.030791,0.006609,0.033403,-0.00073427,0.0098005,-0.00069657,0,0,0.061366,-0.02739,0,-0.0036222,0,0,0,0.033417,-0.00074848,0.0098005,-1.1685,0.014156,0.030301,8.67e-07,0.68,0.12,0
0.033245,0.0069081,0.033309,-0.00074009,0.0097708,-0.00028725,0,0,0.0612,-0.027328,0,-0.0014937,0,0,0,0.033312,-0.00074251,0.0097708,-0.48332,0.014113,0.030203,8.5876e-07,0.72,0.12,0
0.035687,0.0072044,0.033152,-0.00057443,0.0097731,3.7496e-05,0,0,0.060784,-0.026904,0,0.00019498,0,0,0,0.033152,-0.00057447,0.0097731,0.0637,0.014117,0.029926,8.422e-07,0.76,0.12,0
0.038108,0.0074913,0.032981,-0.00033682,0.0097933,0.00024246,0,0,0.060289,-0.026338,0,0.0012608,0,0,0,0.032983,-0.00033859,0.0097933,0.41692,0.014146,0.029587,8.2342e-07,0.8,0.12,0
0.04051,0.0077542,0.032831,-0.00010777,0.009817,0.00032813,0,0,0.059837,-0.025804,0,0.0017063,0,0,0,0.032834,-0.00011104,0.009817,0.57069,0.01418,0.029273,8.0649e-07,0.84,0.12,0
0.042895,0.007977,0.032717,7.0159e-05,0.0098362,0.00031821,0,0,0.05949,-0.025392,0,0.0016547,0,0,0,0.03272,6.7058e-05,0.0098362,0.5584,0.014208,0.029029,7.9348e-07,0.88,0.12,0
0.045269,0.008146,0.032642,0.00018739,0.0098488,0.000243,0,0,0.059262,-0.02512,0,0.0012636,0,0,0,0.032644,0.00018557,0.0098488,0.42896,0.014226,0.028866,7.8482e-07,0.92,0.12,0
0.047636,0.0082511,0.032601,0.00025085,0.0098554,0.00012991,0,0,0.059137,-0.024972,0,0.00067552,0,0,0,0.032601,0.00025033,0.0098554,0.23008,0.014236,0.028777,7.8006e-07,0.96,0.12,0
0.05,0.0082868,0.032588,0.00027062,0.0098575,0.00017155,0,0,0.059098,-0.024926,0,0.00089207,0,0,0,0.032589,0.00026972,0.0098575,0.30414,0.014239,0.02875,7.7865e-07,1,0.12,0
0,0,0.039393,0.016883,0.016883,0.0074773,0,0,0.058526,8.6736e-19,0,0.038882,0,0,0,0.04165,0.014625,0.016883,16.799,0.024386,0.02597,8.7668e-07,0,0.16,0
0.002341,0.0015553,0.039228,0.013054,0.015685,0.0072726,0,0,0.061213,-0.0068391,0,0.037817,0,0,0,0.041113,0.011169,0.015685,14.531,0.022656,0.027961,1.0247e-06,0.04,0.16,0
0.004897,0.0026086,0.046034,0.011922,0.017387,0.0071485,0,0,0.05169,-0.0095917,0,0.027367,0,0,0,0.047512,0.010444,0.017387,11.772,0.025114,0.03413,1.9881e-06,0.08,0.16,0
0.0067204,0.0031708,0.035452,0.0049033,0.012107,0.0031138,0,0,0.041746,-0.012781,0,0.01166,0,0,0,0.035772,0.0045833,0.012107,5.9607,0.017487,0.028191,1.0396e-06,0.12,0.16,0
0.0080831,0.0036768,0.039918,0.0032939,0.012963,0.0019331,0,0,0.035041,-0.012571,0,0.005026,0,0,0,0.040019,0.0031921,0.012963,3.013,0.018725,0.033044,1.3214e-06,0.16,0.16,0
0.0095237,0.0040293,0.040513,0.0032364,0.013125,0.0010402,0,0,0.035605,-0.012855,0,0.0027047,0,0,0,0.040542,0.0032074,0.013125,1.5973,0.018958,0.033496,1.375e-06,0.2,0.16,0
0.010932,0.0042018,0.039769,0.0029156,0.012805,0.00015468,0,0,0.035053,-0.012857,0,0.00040216,0,0,0,0.03977,0.0029149,0.012805,0.24047,0.018497,0.033039,1.308e-06,0.24,0.16,0
0.012328,0.0042799,0.039381,0.0025895,0.012591,-0.00044888,0,0,0.034827,-0.013002,0,-0.0011671,0,0,0,0.039386,0.0025841,0.012591,-0.69891,0.018187,0.032958,1.2834e-06,0.28,0.16,0
0.013718,0.0042865,0.039019,0.0023118,0.012399,-0.00096174,0,0,0.034606,-0.013114,0,-0.0025005,0,0,0,0.039045,0.0022866,0.012399,-1.4998,0.01791,0.032889,1.2617e-06,0.32,0.16,0
0.015096,0.0042442,0.038539,0.0019474,0.012146,-0.0013026,0,0,0.034311,-0.013258,0,-0.0033867,0,0,0,0.038586,0.0019011,0.012146,-2.0362,0.017544,0.032785,1.232e-06,0.36,0.16,0
0.016463,0.0041807,0.038153,0.0013921,0.011864,-0.0013807,0,0,0.034176,-0.013613,0,-0.0035898,0,0,0,0.038205,0.0013403,0.011864,-2.1479,0.017136,0.032891,1.2167e-06,0.4,0.16,0
0.01783,0.0041214,0.038209,0.00023707,0.011534,-0.0013155,0,0,0.034678,-0.014686,0,-0.0034203,0,0,0,0.038254,0.00019155,0.011534,-1.9818,0.01666,0.033848,1.264e-06,0.44,0.16,0
0.019237,0.0040359,0.037482,-0.0017336,0.010724,-0.00096302,0,0,0.034784,-0.016195,0,-0.0025039,0,0,0,0.037505,-0.0017572,0.010724,-1.4059,0.015491,0.034746,1.2549e-06,0.48,0.16,0
0.020613,0.0039625,0.033463,-0.0017275,0.0095205,-0.00037845,0,0,0.042917,-0.019902,0,-0.0012375,0,0,0,0.033467,-0.0017318,0.0095205,-0.5775,0.013752,0.031138,1.0495e-06,0.52,0.16,0
