"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.010645,0.0044379,0.027197,0.0010631,0.0084779,0.00022684,0,0,0.048669,-0.019279,0,0.0011796,0,0,0,0.027199,0.0010612,0.0084779,0.49728,0.012246,0.023331,4.3693e-07,0.24,0.16,0
0.012603,0.0047414,0.02717,0.00045003,0.0082859,-0.00010825,0,0,0.049098,-0.020373,0,-0.00056292,0,0,0,0.02717,0.00044959,0.0082859,-0.23213,0.011968,0.023791,4.4711e-07,0.28,0.16,0
0.014573,0.0050037,0.027153,0.00017768,0.0081992,-0.00029388,0,0,0.04928,-0.020856,0,-0.0015282,0,0,0,0.027156,0.00017448,0.0081992,-0.6241,0.011843,0.023998,4.5147e-07,0.32,0.16,0
0.016545,0.0052367,0.027178,0.00019906,0.0082132,-0.00043166,0,0,0.049309,-0.020837,0,-0.0022446,0,0,0,0.027185,0.00019215,0.0082132,-0.9164,0.011864,0.024009,4.526e-07,0.36,0.16,0
0.018517,0.0054341,0.027263,0.0003658,0.0082886,-0.00061361,0,0,0.049333,-0.020599,0,-0.0031908,0,0,0,0.027277,0.00035181,0.0082886,-1.3062,0.011973,0.023964,4.5427e-07,0.4,0.16,0
0.020492,0.0055811,0.027415,0.00049461,0.0083728,-0.00084642,0,0,0.049509,-0.020483,0,-0.0044014,0,0,0,0.027441,0.00046802,0.0083728,-1.7991,0.012094,0.024017,4.6037e-07,0.44,0.16,0
0.022478,0.0056667,0.027642,0.00049947,0.0084423,-0.0010904,0,0,0.049918,-0.020651,0,-0.0056702,0,0,0,0.027685,0.00045573,0.0084423,-2.2969,0.012195,0.024244,4.7309e-07,0.48,0.16,0
0.024485,0.0056903,0.027927,0.00037497,0.0084906,-0.0012842,0,0,0.050535,-0.021101,0,-0.0066778,0,0,0,0.027987,0.00031525,0.0084906,-2.6629,0.012264,0.024624,4.9155e-07,0.52,0.16,0
0.026521,0.0056611,0.028244,0.00016849,0.0085238,-0.0013906,0,0,0.051273,-0.021724,0,-0.0072312,0,0,0,0.028313,9.978e-05,0.0085238,-2.8287,0.012312,0.025086,5.1328e-07,0.56,0.16,0
0.028587,0.0055946,0.028557,-6.9701e-05,0.0085462,-0.0013922,0,0,0.052028,-0.022401,0,-0.0072397,0,0,0,0.028624,-0.00013725,0.0085462,-2.7778,0.012344,0.025552,5.3515e-07,0.6,0.16,0
0.030683,0.0055083,0.028839,-0.00028605,0.0085658,-0.0012949,0,0,0.052709,-0.023015,0,-0.0067333,0,0,0,0.028896,-0.00034351,0.0085658,-2.5406,0.012373,0.025958,5.5463e-07,0.64,0.16,0
0.032804,0.0054187,0.02907,-0.00044316,0.0085881,-0.0011209,0,0,0.053253,-0.023481,0,-0.0058288,0,0,0,0.029113,-0.00048567,0.0085881,-2.1719,0.012405,0.026264,5.6999e-07,0.68,0.16,0
0.034943,0.0053383,0.029243,-0.00052295,0.0086159,-0.00090253,0,0,0.053629,-0.023761,0,-0.0046932,0,0,0,0.02927,-0.00055029,0.0086159,-1.7352,0.012445,0.026456,5.8052e-07,0.72,0.16,0
0.037094,0.0052748,0.029356,-0.00052615,0.008649,-0.00067311,0,0,0.053839,-0.023856,0,-0.0035002,0,0,0,0.029371,-0.0005413,0.008649,-1.2897,0.012493,0.026539,5.8636e-07,0.76,0.16,0
0.039251,0.0052309,0.029419,-0.0004675,0.0086855,-0.00046123,0,0,0.053908,-0.023798,0,-0.0023984,0,0,0,0.029426,-0.00047461,0.0086855,-0.88394,0.012546,0.026534,5.8828e-07,0.8,0.16,0
0.041407,0.0052053,0.029444,-0.00037009,0.0087221,-0.00028658,0,0,0.053877,-0.02364,0,-0.0014902,0,0,0,0.029447,-0.00037284,0.0087221,-0.55067,0.012599,0.026471,5.8741e-07,0.84,0.16,0
0.043561,0.0051936,0.029444,-0.00025988,0.0087553,-0.00015835,0,0,0.053791,-0.023439,0,-0.00082342,0,0,0,0.029445,-0.00026072,0.0087553,-0.30543,0.012647,0.02638,5.85e-07,0.88,0.16,0
0.04571,0.0051905,0.029434,-0.00016123,0.0087817,-7.5448e-05,0,0,0.053695,-0.023252,0,-0.00039233,0,0,0,0.029434,-0.00016142,0.0087817,-0.14607,0.012685,0.02629,5.8226e-07,0.92,0.16,0
0.047856,0.0051911,0.029423,-9.367e-05,0.0087987,-2.8035e-05,0,0,0.053622,-0.02312,0,-0.00014578,0,0,0,0.029423,-9.3696e-05,0.0087987,-0.05442,0.012709,0.026226,5.8018e-07,0.96,0.16,0
0.05,0.0051917,0.029418,-6.9714e-05,0.0088045,2.9126e-06,0,0,0.053595,-0.023073,0,1.5145e-05,0,0,0,0.029418,-6.9714e-05,0.0088045,0.0056593,0.012718,0.026203,5.7942e-07,1,0.16,0
0,0,0.026121,0.011194,0.011194,0.0046956,0,0,0.038808,3.2526e-19,0,0.024417,0,0,0,0.027475,0.0098402,0.011194,16.089,0.01617,0.016998,2.4685e-07,0,0.2,0
0.0015523,0.00097669,0.026066,0.010044,0.010833,0.0044305,0,0,0.039607,-0.0020525,0,0.023039,0,0,0,0.02721,0.0089,0.010833,14.472,0.015648,0.017424,2.6044e-07,0.04,0.2,0
0.0031685,0.0018258,0.026356,0.0083834,0.010422,0.0036285,0,0,0.04143,-0.0053002,0,0.018868,0,0,0,0.027061,0.0076785,0.010422,10.994,0.015054,0.018167,2.8442e-07,0.08,0.2,0
0.0048667,0.0025062,0.026617,0.0064091,0.009908,0.0025994,0,0,0.043445,-0.009097,0,0.013517,0,0,0,0.026947,0.0060801,0.009908,7.2136,0.014311,0.01924,3.1755e-07,0.12,0.2,0
0.0066441,0.0030157,0.026787,0.0044157,0.0093608,0.0016229,0,0,0.045308,-0.012857,0,0.0084392,0,0,0,0.026904,0.0042985,0.0093608,4.1277,0.013521,0.020548,3.5604e-07,0.16,0.2,0
0.0084913,0.0033911,0.026871,0.0027307,0.0088805,0.0008281,0,0,0.046775,-0.015989,0,0.0043061,0,0,0,0.026899,0.0027023,0.0088805,1.9624,0.012827,0.021775,3.899e-07,0.2,0.2,0
0.010386,0.0036835,0.026927,0.0015406,0.0085403,0.00026164,0,0,0.047806,-0.018199,0,0.0013605,0,0,0,0.02693,0.0015379,0.0085403,0.59042,0.012336,0.022715,4.1473e-07,0.24,0.2,0
0.012316,0.0039345,0.026972,0.00073464,0.0083119,-0.00013945,0,0,0.048516,-0.019701,0,-0.00072512,0,0,0,0.026972,0.0007339,0.0083119,-0.30451,0.012006,0.023389,4.3212e-07,0.28,0.2,0
0.014267,0.0041725,0.027036,0.00030575,0.0082026,-0.00036157,0,0,0.048968,-0.020532,0,-0.0018802,0,0,0,0.027041,0.00030086,0.0082026,-0.77482,0.011848,0.023795,4.4346e-07,0.32,0.2,0
0.016233,0.0044062,0.027171,0.00034741,0.0082555,-0.0005412,0,0,0.04918,-0.020561,0,-0.0028143,0,0,0,0.027182,0.00033649,0.0082555,-1.1554,0.011925,0.023891,4.4979e-07,0.36,0.2,0
0.018202,0.0046154,0.027369,0.00063053,0.0083999,-0.0007747,0,0,0.04932,-0.0202,0,-0.0040284,0,0,0,0.027392,0.00060811,0.0083999,-1.6582,0.012133,0.023862,4.5521e-07,0.4,0.2,0
0.020179,0.0047678,0.027619,0.00080126,0.008526,-0.0011036,0,0,0.049641,-0.020084,0,-0.0057384,0,0,0,0.027664,0.00075593,0.008526,-2.3524,0.012315,0.023986,4.6616e-07,0.44,0.2,0
0.022173,0.0048449,0.027919,0.00074412,0.0085991,-0.0014073,0,0,0.050233,-0.020423,0,-0.0073178,0,0,0,0.027992,0.00067143,0.0085991,-2.9565,0.012421,0.024345,4.8481e-07,0.48,0.2,0
0.024198,0.0048468,0.028281,0.00053719,0.0086454,-0.0016356,0,0,0.051052,-0.021081,0,-0.0085052,0,0,0,0.028377,0.0004411,0.0086454,-3.3623,0.012488,0.02487,5.0995e-07,0.52,0.2,0
0.026257,0.0047883,0.028637,0.00020629,0.008653,-0.0017399,0,0,0.051959,-0.021961,0,-0.0090475,0,0,0,0.028743,0.00010021,0.008653,-3.489,0.012499,0.025468,5.3706e-07,0.56,0.2,0
0.028354,0.0046904,0.028969,-0.00015613,0.0086438,-0.0017077,0,0,0.052845,-0.02288,0,-0.0088801,0,0,0,0.029069,-0.00025592,0.0086438,-3.3442,0.012486,0.026041,5.6282e-07,0.6,0.2,0
0.030485,0.0045763,0.029247,-0.00047418,0.0086319,-0.0015515,0,0,0.0536,-0.023676,0,-0.0080677,0,0,0,0.029328,-0.00055495,0.0086319,-2.9801,0.012468,0.026511,5.8405e-07,0.64,0.2,0
0.032642,0.0044661,0.029456,-0.00069433,0.0086285,-0.0013066,0,0,0.054151,-0.024239,0,-0.0067945,0,0,0,0.029513,-0.00075085,0.0086285,-2.4769,0.012463,0.026833,5.9904e-07,0.68,0.2,0
0.034817,0.0043741,0.02959,-0.00079569,0.0086383,-0.0010174,0,0,0.054475,-0.024528,0,-0.0052907,0,0,0,0.029624,-0.00082972,0.0086383,-1.9156,0.012478,0.026995,6.074e-07,0.72,0.2,0
0.037,0.0043078,0.029656,-0.0007839,0.0086616,-0.00072671,0,0,0.054585,-0.024558,0,-0.0037789,0,0,0,0.029673,-0.00080124,0.0086616,-1.3668,0.012511,0.027016,6.0981e-07,0.76,0.2,0
0.039184,0.0042682,0.029667,-0.0006836,0.008695,-0.00046873,0,0,0.054527,-0.024384,0,-0.0024374,0,0,0,0.029674,-0.00069084,0.008695,-0.88459,0.012559,0.026928,6.0763e-07,0.8,0.2,0
0.041362,0.0042513,0.029642,-0.00053006,0.0087335,-0.00026542,0,0,0.054362,-0.024085,0,-0.0013802,0,0,0,0.029644,-0.00053239,0.0087335,-0.50397,0.012615,0.026774,6.0256e-07,0.84,0.2,0
0.043533,0.0042501,0.029599,-0.00036141,0.0087713,-0.00012539,0,0,0.054152,-0.023745,0,-0.00065202,0,0,0,0.0296,-0.00036193,0.0087713,-0.23978,0.01267,0.026598,5.9633e-07,0.88,0.2,0
0.045694,0.0042567,0.029555,-0.00021267,0.0088027,-4.4899e-05,0,0,0.053956,-0.02344,0,-0.00023347,0,0,0,0.029555,-0.00021273,0.0088027,-0.086419,0.012715,0.026439,5.9056e-07,0.92,0.2,0
0.047849,0.0042639,0.029523,-0.00011157,0.0088235,-1.0102e-05,0,0,0.053819,-0.023231,0,-5.2528e-05,0,0,0,0.029523,-0.00011157,0.0088235,-0.01953,0.012745,0.02633,5.8654e-07,0.96,0.2,0
0.05,0.0042668,0.029512,-7.584e-05,0.0088308,1.4305e-05,0,0,0.053771,-0.023157,0,7.4384e-05,0,0,0,0.029512,-7.5847e-05,0.0088308,0.027701,0.012756,0.026291,5.851e-07,1,0.2,0
0,0,0.02655,0.011378,0.011378,0.0044016,0,0,0.039446,2.7105e-19,0,0.022888,0,0,0,0.027734,0.010194,0.011378,15.062,0.016436,0.016979,2.4728e-07,0,0.24,0
0.0015778,0.00091554,0.02656,0.010734,0.011188,0.0042038,0,0,0.039966,-0.0011798,0,0.02186,0,0,0,0.027607,0.009687,0.011188,13.99,0.016161,0.017219,2.5548e-07,0.04,0.24,0
0.0031973,0.0016513,0.02653,0.0092233,0.010726,0.0034259,0,0,0.041091,-0.0039071,0,0.017815,0,0,0,0.027184,0.0085698,0.010726,10.799,0.015493,0.017635,2.6752e-07,0.08,0.24,0
0.0048651,0.002186,0.02659,0.007473,0.010219,0.0025857,0,0,0.042566,-0.0071397,0,0.013446,0,0,0,0.026934,0.0071294,0.010219,7.5684,0.014761,0.018455,2.9254e-07,0.12,0.24,0
0.0066025,0.0025403,0.026442,0.0052706,0.0095137,0.0016663,0,0,0.044013,-0.011032,0,0.0086645,0,0,0,0.026572,0.0051402,0.0095137,4.4727,0.013742,0.019614,3.2355e-07,0.16,0.24,0
0.0083861,0.0027828,0.026193,0.0032992,0.0088475,0.0010365,0,0,0.045097,-0.014426,0,0.0053897,0,0,0,0.026239,0.0032523,0.0088475,2.587,0.01278,0.020763,3.4963e-07,0.2,0.24,0
0.01021,0.0029819,0.026187,0.0022951,0.0085447,0.00034414,0,0,0.045871,-0.016249,0,0.0017895,0,0,0,0.026192,0.0022902,0.0085447,0.82505,0.012342,0.021469,3.6659e-07,0.24,0.24,0
0.012056,0.0031654,0.026262,0.0013362,0.0082793,-0.00029764,0,0,0.046754,-0.018052,0,-0.0015477,0,0,0,0.026265,0.0013327,0.0082793,-0.68405,0.011959,0.022286,3.8786e-07,0.28,0.24,0
0.013951,0.0033611,0.026415,0.0003942,0.0080427,-0.00071085,0,0,0.047768,-0.019886,0,-0.0036964,0,0,0,0.026434,0.00037479,0.0080427,-1.5637,0.011617,0.023196,4.1286e-07,0.32,0.24,0
0.015877,0.0035918,0.026885,0.00050474,0.0082169,-0.00083272,0,0,0.048537,-0.020051,0,-0.0043301,0,0,0,0.026911,0.00047848,0.0082169,-1.8062,0.011869,0.023538,4.3384e-07,0.36,0.24,0
0.017833,0.0038181,0.0274,0.0010132,0.0085238,-0.0011749,0,0,0.049077,-0.019528,0,-0.0061094,0,0,0,0.027452,0.00096101,0.0085238,-2.5445,0.012312,0.023635,4.5141e-07,0.4,0.24,0
0.019803,0.0039744,0.027787,0.0010507,0.0086512,-0.0014838,0,0,0.049752,-0.019761,0,-0.0077157,0,0,0,0.027869,0.00096859,0.0086512,-3.1668,0.012496,0.024,4.7243e-07,0.44,0.24,0
0.021814,0.0040329,0.028313,0.0010287,0.0088025,-0.0018076,0,0,0.050727,-0.020212,0,-0.0093996,0,0,0,0.028432,0.00090944,0.0088025,-3.7739,0.012715,0.024547,5.0332e-07,0.48,0.24,0
0.023862,0.0040038,0.028732,0.00069801,0.0088289,-0.0020298,0,0,0.051747,-0.02114,0,-0.010555,0,0,0,0.028878,0.0005518,0.0088289,-4.1199,0.012753,0.025227,5.3528e-07,0.52,0.24,0
0.025954,0.0039042,0.029126,0.00021398,0.0088019,-0.0021116,0,0,0.052842,-0.022329,0,-0.01098,0,0,0,0.029279,6.058e-05,0.0088019,-4.1552,0.012714,0.025975,5.6853e-07,0.56,0.24,0
0.028089,0.0037642,0.02946,-0.00030766,0.0087458,-0.0020206,0,0,0.053857,-0.023539,0,-0.010507,0,0,0,0.029597,-0.00044418,0.0087458,-3.8655,0.012633,0.026662,5.9787e-07,0.6,0.24,0
0.030262,0.0036142,0.029721,-0.00074249,0.0086936,-0.0017827,0,0,0.054671,-0.024534,0,-0.0092702,0,0,0,0.029825,-0.00084646,0.0086936,-3.3378,0.012557,0.027187,6.2007e-07,0.64,0.24,0
0.032463,0.0034795,0.029892,-0.0010263,0.0086597,-0.0014493,0,0,0.055204,-0.025184,0,-0.0075364,0,0,0,0.02996,-0.0010941,0.0086597,-2.6779,0.012508,0.027506,6.3347e-07,0.68,0.24,0
0.034678,0.003376,0.029974,-0.0011391,0.0086505,-0.0010786,0,0,0.055441,-0.025453,0,-0.0056089,0,0,0,0.030011,-0.0011764,0.0086505,-1.9832,0.012495,0.027618,6.3838e-07,0.72,0.24,0
0.036898,0.0033102,0.029982,-0.0010954,0.0086658,-0.00072281,0,0,0.055421,-0.025379,0,-0.0037586,0,0,0,0.029998,-0.0011122,0.0086658,-1.3317,0.012517,0.027555,6.3626e-07,0.76,0.24,0
0.039112,0.0032802,0.029935,-0.00093374,0.0087003,-0.00042077,0,0,0.055209,-0.025048,0,-0.002188,0,0,0,0.02994,-0.00093947,0.0087003,-0.7808,0.012567,0.027364,6.2912e-07,0.8,0.24,0
0.041315,0.0032784,0.029857,-0.00070464,0.0087455,-0.00019536,0,0,0.054888,-0.02457,0,-0.0010159,0,0,0,0.029858,-0.00070589,0.0087455,-0.36624,0.012632,0.027103,6.192e-07,0.84,0.24,0
0.043503,0.003294,0.029769,-0.00046062,0.0087926,-5.3258e-05,0,0,0.05454,-0.024058,0,-0.00027694,0,0,0,0.02977,-0.00046071,0.0087926,-0.10094,0.0127,0.026828,6.0869e-07,0.88,0.24,0
0.045678,0.0033153,0.029693,-0.00024861,0.0088331,1.2929e-05,0,0,0.054234,-0.023613,0,6.723e-05,0,0,0,0.029693,-0.00024861,0.0088331,0.024741,0.012759,0.02659,5.9957e-07,0.92,0.24,0
0.047842,0.0033326,0.02964,-0.00010558,0.0088604,2.1831e-05,0,0,0.054028,-0.023311,0,0.00011352,0,0,0,0.02964,-0.0001056,0.0088604,0.04205,0.012798,0.026429,5.9339e-07,0.96,0.24,0
0.05,0.0033391,0.029622,-5.518e-05,0.00887,3.1381e-05,0,0,0.053955,-0.023205,0,0.00016318,0,0,0,0.029622,-5.5213e-05,0.00887,0.060586,0.012812,0.026373,5.9122e-07,1,0.24,0
0,0,0.02776,0.011897,0.011897,0.0042419,0,0,0.041244,1.6263e-19,0,0.022058,0,0,0,0.028823,0.010834,0.011897,14.069,0.017185,0.017482,2.7098e-07,0,0.28,0
0.0016497,0.00088231,0.027716,0.011413,0.011739,0.0040977,0,0,0.04154,-0.00084604,0,0.021308,0,0,0,0.028688,0.010441,0.011739,13.345,0.016956,0.017634,2.7648e-07,0.04,0.28,0
0.0033232,0.0015132,0.027669,0.010017,0.011306,0.0034832,0,0,0.042545,-0.0033509,0,0.018113,0,0,0,0.028332,0.0093547,0.011306,10.768,0.016331,0.018081,2.9169e-07,0.08,0.28,0
0.0050533,0.0019351,0.026728,0.0076012,0.010299,0.0028652,0,0,0.042716,-0.0070134,0,0.014899,0,0,0,0.027148,0.0071813,0.010299,8.3392,0.014876,0.018605,2.9968e-07,0.12,0.28,0
0.0067405,0.0021331,0.026057,0.0058702,0.0095781,0.0028457,0,0,0.042845,-0.0096406,0,0.014797,0,0,0,0.02645,0.0054767,0.0095781,7.8725,0.013835,0.019253,3.1123e-07,0.16,0.28,0
0.0084809,0.002237,0.025353,0.0045702,0.0089771,0.0016729,0,0,0.042578,-0.011458,0,0.008699,0,0,0,0.025487,0.0044364,0.0089771,4.5726,0.012967,0.019188,2.9546e-07,0.2,0.28,0
0.010147,0.0023835,0.024317,0.0033457,0.0082989,0.0006133,0,0,0.041648,-0.012878,0,0.0031892,0,0,0,0.024335,0.0033277,0.0082989,1.6737,0.011987,0.019016,2.7346e-07,0.24,0.28,0
0.011813,0.0024903,0.024334,0.002317,0.0079954,-0.00057337,0,0,0.042481,-0.014764,0,-0.0029815,0,0,0,0.024349,0.0023021,0.0079954,-1.4907,0.011549,0.019823,2.9163e-07,0.28,0.28,0
0.013545,0.0025816,0.025419,0.0013461,0.0080297,-0.001454,0,0,0.045213,-0.017377,0,-0.007561,0,0,0,0.025507,0.0012586,0.0080297,-3.444,0.011598,0.021671,3.5585e-07,0.32,0.28,0
0.01543,0.0028021,0.026216,0.0005103,0.0080179,-0.0022503,0,0,0.047315,-0.01952,0,-0.011702,0,0,0,0.026412,0.00031479,0.0080179,-4.9655,0.011581,0.023224,4.1283e-07,0.36,0.28,0
0.01733,0.0030532,0.027192,0.00067561,0.0083602,-0.001823,0,0,0.048962,-0.01998,0,-0.0094794,0,0,0,0.027316,0.00055087,0.0083602,-3.9145,0.012076,0.02384,4.5251e-07,0.4,0.28,0
0.019347,0.0031869,0.028481,0.0013713,0.0089557,-0.002028,0,0,0.050766,-0.019719,0,-0.010546,0,0,0,0.028632,0.0012204,0.0089557,-4.2547,0.012936,0.024478,5.0749e-07,0.44,0.28,0
0.021392,0.0032279,0.028949,0.0012832,0.0090698,-0.0022209,0,0,0.051687,-0.020245,0,-0.011549,0,0,0,0.029127,0.001106,0.0090698,-4.5605,0.013101,0.025008,5.3726e-07,0.48,0.28,0
0.023482,0.0031556,0.029405,0.00087397,0.0090835,-0.0024398,0,0,0.052834,-0.021345,0,-0.012687,0,0,0,0.029612,0.00066683,0.0090835,-4.8528,0.013121,0.025788,5.7488e-07,0.52,0.28,0
0.025618,0.0030021,0.029751,0.00016054,0.0089736,-0.0024734,0,0,0.054022,-0.022914,0,-0.012862,0,0,0,0.029957,-4.4787e-05,0.0089736,-4.7454,0.012962,0.026662,6.1126e-07,0.56,0.28,0
0.027803,0.0028073,0.03005,-0.00054698,0.008851,-0.0022996,0,0,0.055118,-0.024435,0,-0.011958,0,0,0,0.030222,-0.00071885,0.008851,-4.2743,0.012785,0.027438,6.4224e-07,0.6,0.28,0
0.030028,0.0026136,0.030254,-0.0011051,0.0087446,-0.00196,0,0,0.055924,-0.025609,0,-0.010192,0,0,0,0.030376,-0.0012272,0.0087446,-3.5626,0.012631,0.027983,6.6267e-07,0.64,0.28,0
0.032278,0.0024514,0.030354,-0.0014452,0.0086727,-0.0015276,0,0,0.056372,-0.026306,0,-0.0079437,0,0,0,0.030427,-0.0015184,0.0086727,-2.7441,0.012527,0.028264,6.7193e-07,0.68,0.28,0
0.034538,0.0023379,0.030363,-0.001553,0.008643,-0.0010735,0,0,0.056472,-0.02651,0,-0.0055823,0,0,0,0.030399,-0.0015891,0.008643,-1.9243,0.012484,0.028296,6.7151e-07,0.72,0.28,0
0.036795,0.0022775,0.030302,-0.0014561,0.0086538,-0.00065631,0,0,0.056285,-0.026286,0,-0.0034128,0,0,0,0.030315,-0.0014696,0.0086538,-1.1834,0.0125,0.028125,6.6369e-07,0.76,0.28,0
0.03904,0.0022644,0.030196,-0.0012101,0.0086957,-0.00031789,0,0,0.0559,-0.025755,0,-0.001653,0,0,0,0.030199,-0.0012133,0.0086957,-0.57987,0.01256,0.027815,6.5102e-07,0.8,0.28,0
0.041267,0.0022857,0.030069,-0.00088452,0.0087553,-7.9989e-05,0,0,0.055415,-0.025063,0,-0.00041594,0,0,0,0.030069,-0.00088473,0.0087553,-0.14806,0.012646,0.027435,6.3605e-07,0.84,0.28,0
0.043474,0.0023254,0.029944,-0.00054728,0.008819,5.3696e-05,0,0,0.054925,-0.024352,0,0.00027922,0,0,0,0.029944,-0.00054737,0.008819,0.1009,0.012739,0.027053,6.2123e-07,0.88,0.28,0
0.045661,0.0023677,0.02984,-0.00025797,0.0088747,9.4613e-05,0,0,0.05451,-0.023745,0,0.00049199,0,0,0,0.02984,-0.00025827,0.0088747,0.1801,0.012819,0.026729,6.0876e-07,0.92,0.28,0
0.047835,0.0023989,0.029772,-6.3673e-05,0.0089125,6.5957e-05,0,0,0.054235,-0.023338,0,0.00034298,0,0,0,0.029772,-6.3819e-05,0.0089125,0.12666,0.012874,0.026513,6.0045e-07,0.96,0.28,0
0.05,0.0024104,0.029748,4.679e-06,0.0089259,5.5113e-05,0,0,0.054138,-0.023195,0,0.00028659,0,0,0,0.029748,4.5769e-06,0.0089259,0.10616,0.012893,0.026437,5.9754e-07,1,0.28,0
0,0,0.029772,0.012759,0.012759,0.0040762,0,0,0.044232,-3.2526e-19,0,0.021196,0,0,0,0.030698,0.011833,0.012759,12.802,0.01843,0.018419,3.1822e-07,0,0.32,0
0.0017693,0.00084785,0.029968,0.012336,0.012691,0.0040844,0,0,0.044919,-0.0009233,0,0.021239,0,0,0,0.030868,0.011436,0.012691,12.429,0.018332,0.018836,3.3809e-07,0.04,0.32,0
0.0035935,0.0013833,0.029567,0.010211,0.011933,0.0033917,0,0,0.045847,-0.004478,0,0.017637,0,0,0,0.030144,0.0096339,0.011933,9.6566,0.017237,0.019462,3.6087e-07,0.08,0.32,0
0.005437,0.0016249,0.030386,0.0085477,0.01168,0.0036782,0,0,0.048635,-0.0081442,0,0.019127,0,0,0,0.030989,0.0079448,0.01168,9.3083,0.016871,0.021422,4.5359e-07,0.12,0.32,0
0.0074843,0.0017691,0.034113,0.0073456,0.012438,0.0033552,0,0,0.039516,-0.0088656,0,0.013141,0,0,0,0.034549,0.0069098,0.012438,7.3723,0.017965,0.025335,7.7829e-07,0.16,0.32,0
0.0088316,0.0018662,0.030366,0.0052843,0.010695,0.0020706,0,0,0.034097,-0.0093516,0,0.0081461,0,0,0,0.03056,0.0050906,0.010695,5.2905,0.015449,0.023181,6.8046e-07,0.2,0.32,0
0.010212,0.0019517,0.030502,0.0041647,0.0104,0.0007729,0,0,0.034844,-0.010805,0,0.0027869,0,0,0,0.030525,0.0041417,0.0104,1.7467,0.015022,0.023878,7.2054e-07,0.24,0.32,0
0.011619,0.0019843,0.030391,0.0030781,0.010041,-0.00055635,0,0,0.035273,-0.012214,0,-0.0025964,0,0,0,0.030413,0.0030562,0.010041,-1.5511,0.014503,0.024619,7.4922e-07,0.28,0.32,0
0.013034,0.001971,0.030245,0.0020546,0.0096899,-0.0016999,0,0,0.035629,-0.013742,0,-0.0074718,0,0,0,0.030399,0.0019008,0.0096899,-4.1902,0.013997,0.02552,7.7847e-07,0.32,0.32,0
0.014469,0.0020302,0.033488,0.00073222,0.010266,-0.0026231,0,0,0.042432,-0.016921,0,-0.010547,0,0,0,0.033716,0.00050382,0.010266,-4.8407,0.014829,0.02957,9.3866e-07,0.36,0.32,0
0.01669,0.0022197,0.030099,0.0010715,0.009351,-0.0028235,0,0,0.053943,-0.021527,0,-0.014682,0,0,0,0.030371,0.00079937,0.009351,-5.5046,0.013507,0.026357,6.1752e-07,0.4,0.32,0
0.018785,0.0023968,0.029615,0.0013015,0.009275,-0.0022943,0,0,0.052885,-0.020731,0,-0.01193,0,0,0,0.0298,0.0011167,0.009275,-4.6027,0.013397,0.025598,5.7574e-07,0.44,0.32,0
0.020921,0.0024132,0.030201,0.0017582,0.0095877,-0.0025693,0,0,0.053594,-0.020357,0,-0.01336,0,0,0,0.030431,0.001528,0.0095877,-5.1204,0.013849,0.025834,6.0363e-07,0.48,0.32,0
0.023072,0.0022962,0.030316,0.00099858,0.0093943,-0.0027701,0,0,0.054396,-0.021829,0,-0.014404,0,0,0,0.030575,0.00073915,0.0093943,-5.3506,0.01357,0.026587,6.3165e-07,0.52,0.32,0
0.025273,0.0020711,0.03056,2.0881e-05,0.0091743,-0.0027511,0,0,0.055603,-0.023799,0,-0.014306,0,0,0,0.030806,-0.00022498,0.0091743,-5.1068,0.013252,0.027561,6.6882e-07,0.56,0.32,0
0.027521,0.0018094,0.030733,-0.0008827,0.0089552,-0.0024747,0,0,0.056623,-0.025579,0,-0.012868,0,0,0,0.030926,-0.0010752,0.0089552,-4.4486,0.012935,0.028349,6.9558e-07,0.6,0.32,0
0.029803,0.0015655,0.030802,-0.001559,0.008773,-0.0020316,0,0,0.057276,-0.026863,0,-0.010564,0,0,0,0.030929,-0.0016861,0.008773,-3.5782,0.012672,0.028845,7.087e-07,0.64,0.32,0
0.032103,0.001375,0.030783,-0.0019391,0.0086532,-0.0015126,0,0,0.057538,-0.02754,0,-0.0078656,0,0,0,0.030853,-0.0020089,0.0086532,-2.641,0.012499,0.029038,7.1005e-07,0.68,0.32,0
0.034406,0.0012552,0.030696,-0.0020236,0.0086017,-0.00099247,0,0,0.057445,-0.027626,0,-0.0051608,0,0,0,0.030726,-0.0020537,0.0086017,-1.7358,0.012425,0.028961,7.0236e-07,0.72,0.32,0
0.036698,0.0012073,0.030566,-0.0018518,0.0086142,-0.00053275,0,0,0.057074,-0.027212,0,-0.0027703,0,0,0,0.030575,-0.0018606,0.0086142,-0.94125,0.012443,0.028671,6.8844e-07,0.76,0.32,0
0.038972,0.0012198,0.030414,-0.0015004,0.008674,-0.00017395,0,0,0.056523,-0.026454,0,-0.00090452,0,0,0,0.030415,-0.0015014,0.008674,-0.31227,0.012529,0.028239,6.7077e-07,0.8,0.32,0
