"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.023461,0.0086369,0.025329,5.4966e-05,0.0076151,0.00049412,0,0,0.046056,-0.019656,0,0.0025694,0,0,0,0.025338,4.5309e-05,0.0076151,1.1196,0.011,0.022485,3.686e-07,0.44,0,0
0.025283,0.0084753,0.024821,0.00088201,0.007711,0.0003432,0,0,0.044487,-0.017755,0,0.0017846,0,0,0,0.024826,0.00087709,0.007711,0.82118,0.011138,0.021368,3.3375e-07,0.48,0,0
0.02702,0.008426,0.024146,0.00084563,0.0074974,8.8001e-05,0,0,0.043286,-0.017295,0,0.00045761,0,0,0,0.024146,0.0008453,0.0074974,0.2164,0.01083,0.020789,3.0718e-07,0.52,0,0
0.028746,0.0084489,0.023709,0.00016227,0.0071615,-0.00019238,0,0,0.043024,-0.018198,0,-0.0010003,0,0,0,0.023711,0.0001607,0.0071615,-0.46806,0.010344,0.020946,3.004e-07,0.56,0,0
0.030462,0.0085396,0.023829,0.00019187,0.0072062,-0.0001414,0,0,0.043219,-0.018237,0,-0.00073526,0,0,0,0.02383,0.00019103,0.0072062,-0.34273,0.010409,0.021028,3.0453e-07,0.6,0,0
0.032203,0.0086266,0.024456,0.00038821,0.0074534,-0.00047903,0,0,0.044208,-0.018369,0,-0.002491,0,0,0,0.024466,0.00037867,0.0074534,-1.1398,0.010766,0.021444,3.2685e-07,0.64,0,0
0.033999,0.0086467,0.025546,-1.8191e-05,0.0076584,-0.00053909,0,0,0.046508,-0.019959,0,-0.0028033,0,0,0,0.025558,-2.9554e-05,0.0076584,-1.2075,0.011062,0.02274,3.7944e-07,0.68,0,0
0.035924,0.0086504,0.027382,0.00022109,0.0082809,-0.00053833,0,0,0.049663,-0.020955,0,-0.0027993,0,0,0,0.027393,0.00021043,0.0082809,-1.135,0.011961,0.024179,4.6273e-07,0.72,0,0
0.037972,0.0087477,0.028751,0.00019394,0.0086834,-0.00042398,0,0,0.052175,-0.022073,0,-0.0022047,0,0,0,0.028757,0.00018765,0.0086834,-0.85042,0.012543,0.02541,5.3606e-07,0.76,0,0
0.040098,0.0090074,0.029293,9.17e-06,0.0087906,-0.00012283,0,0,0.053306,-0.022832,0,-0.0006387,0,0,0,0.029293,8.6548e-06,0.0087906,-0.24031,0.012698,0.02603,5.7045e-07,0.8,0,0
0.042236,0.0094449,0.028837,-0.00012469,0.0086135,0.00015897,0,0,0.05258,-0.022719,0,0.00082666,0,0,0,0.028837,-0.00012557,0.0086135,0.31449,0.012442,0.025732,5.4692e-07,0.84,0,0
0.044304,0.0099811,0.027667,-0.00018846,0.0082437,0.00035303,0,0,0.050501,-0.021923,0,0.0018358,0,0,0,0.027672,-0.00019293,0.0082437,0.72599,0.011907,0.02475,4.8459e-07,0.88,0,0
0.046276,0.010481,0.026343,-0.0003306,0.0078037,0.00029961,0,0,0.048202,-0.021149,0,0.001558,0,0,0,0.026346,-0.00033397,0.0078037,0.64347,0.011272,0.023684,4.2072e-07,0.92,0,0
0.04816,0.010827,0.025356,-0.00051264,0.0074529,0.00018491,0,0,0.046547,-0.02071,0,0.00096155,0,0,0,0.025357,-0.00051396,0.0074529,0.40954,0.010765,0.022949,3.78e-07,0.96,0,0
0.05,0.010949,0.025043,-0.00052707,0.0073547,0.00058723,0,0,0.045989,-0.020493,0,0.0030536,0,0,0,0.025056,-0.00054055,0.0073547,1.3149,0.010623,0.022703,3.6519e-07,1,0,0
0,0,0.040142,0.017204,0.017204,0.013026,0,0,0.059639,6.0715e-18,0,0.067736,0,0,0,0.046028,0.011317,0.017204,24.319,0.02485,0.032175,1.5194e-06,0,0.04,0
0.0023856,0.0027094,0.036748,0.0040175,0.01223,0.008317,0,0,0.063748,-0.021352,0,0.043248,0,0,0,0.03874,0.0020254,0.01223,13.47,0.017665,0.032825,1.2422e-06,0.04,0.04,0
0.0050998,0.0051625,0.036982,0.0031206,0.012031,0.0051818,0,0,0.064874,-0.023167,0,0.026946,0,0,0,0.037758,0.0023454,0.012031,8.5086,0.017378,0.031699,1.1358e-06,0.08,0.04,0
0.0075755,0.0068533,0.033443,0.0017157,0.010548,0.0028422,0,0,0.059528,-0.022963,0,0.014779,0,0,0,0.033696,0.0014631,0.010548,5.0787,0.015235,0.028786,8.2637e-07,0.12,0.04,0
0.0098621,0.0080021,0.031008,0.0010428,0.0096153,0.0016163,0,0,0.055621,-0.022288,0,0.0084049,0,0,0,0.031095,0.0009559,0.0096153,3.0786,0.013889,0.026877,6.5936e-07,0.16,0.04,0
0.012025,0.0087005,0.02947,0.00064087,0.0090332,0.00086454,0,0,0.053135,-0.02182,0,0.0044956,0,0,0,0.029496,0.00061497,0.0090332,1.7162,0.013048,0.025726,5.6925e-07,0.2,0.04,0
0.014113,0.0090314,0.028535,0.00034984,0.0086653,0.00043693,0,0,0.05166,-0.02162,0,0.002272,0,0,0,0.028541,0.00034307,0.0086653,0.88794,0.012517,0.025094,5.2092e-07,0.24,0.04,0
0.016158,0.0090718,0.027852,3.7352e-05,0.0083666,0.000247,0,0,0.050661,-0.021656,0,0.0012844,0,0,0,0.027854,3.5159e-05,0.0083666,0.50876,0.012085,0.024729,4.899e-07,0.28,0.04,0
0.018166,0.0088903,0.027318,-0.00014046,0.0081532,0.00033549,0,0,0.049828,-0.021563,0,0.0017446,0,0,0,0.027322,-0.00014456,0.0081532,0.69991,0.011777,0.0244,4.6561e-07,0.32,0.04,0
0.020144,0.0085729,0.026014,-0.0006262,0.0076164,0.00051834,0,0,0.047834,-0.021431,0,0.0026954,0,0,0,0.026024,-0.00063628,0.0076164,1.1142,0.011001,0.02364,4.1034e-07,0.36,0.04,0
0.021993,0.0081563,0.024911,-0.00057099,0.007302,0.0013725,0,0,0.045783,-0.02047,0,0.0071369,0,0,0,0.024985,-0.0006447,0.007302,3.0741,0.010547,0.022723,3.636e-07,0.4,0.04,0
0.023807,0.0078507,0.023958,0.00033649,0.0072883,0.0010976,0,0,0.043341,-0.018075,0,0.0057073,0,0,0,0.024009,0.0002856,0.0072883,2.6546,0.010528,0.021112,3.1011e-07,0.44,0.04,0
0.02546,0.0077651,0.022604,0.00074536,0.0070048,0.0007468,0,0,0.040558,-0.016275,0,0.0038834,0,0,0,0.02263,0.00071987,0.0070048,1.9545,0.010118,0.01954,2.5382e-07,0.48,0.04,0
0.027051,0.0077342,0.022243,0.00079102,0.0069101,0.00012545,0,0,0.039865,-0.01591,0,0.00065235,0,0,0,0.022243,0.00079028,0.0069101,0.33506,0.0099813,0.019142,2.3999e-07,0.52,0.04,0
0.028649,0.007721,0.022892,0.00065575,0.0070644,-0.00040674,0,0,0.041152,-0.016662,0,-0.002115,0,0,0,0.0229,0.00064831,0.0070644,-1.0476,0.010204,0.019837,2.641e-07,0.56,0.04,0
0.030344,0.0078101,0.023452,0.00021547,0.0071002,-0.0010941,0,0,0.042514,-0.0179,0,-0.0056893,0,0,0,0.023503,0.00016407,0.0071002,-2.6899,0.010256,0.020759,2.9251e-07,0.6,0.04,0
0.03205,0.0078918,0.024288,8.7556e-05,0.0073126,-0.00093432,0,0,0.044135,-0.018785,0,-0.0048584,0,0,0,0.024324,5.1538e-05,0.0073126,-2.2077,0.010563,0.021578,3.2595e-07,0.64,0.04,0
0.033875,0.0078484,0.025481,-2.1063e-05,0.0076381,-0.0010474,0,0,0.046393,-0.019914,0,-0.0054466,0,0,0,0.025524,-6.401e-05,0.0076381,-2.3479,0.011033,0.022738,3.7851e-07,0.68,0.04,0
0.035762,0.0078122,0.026308,1.0542e-06,0.0078927,-0.0010476,0,0,0.04788,-0.020518,0,-0.0054474,0,0,0,0.02635,-4.0595e-05,0.0078927,-2.2768,0.011401,0.023453,4.16e-07,0.72,0.04,0
0.037705,0.0078648,0.027125,-0.00020727,0.0080752,-0.00092326,0,0,0.049528,-0.021534,0,-0.004801,0,0,0,0.027156,-0.00023842,0.0080752,-1.9325,0.011664,0.024327,4.5884e-07,0.76,0.04,0
0.039724,0.0080942,0.02764,-0.00084891,0.0080374,-0.00052238,0,0,0.050967,-0.023104,0,-0.0027164,0,0,0,0.02765,-0.00085849,0.0080374,-1.0501,0.01161,0.025264,4.9534e-07,0.8,0.04,0
0.041782,0.0085362,0.028118,-0.00067553,0.0082327,0.00015475,0,0,0.051702,-0.023162,0,0.0008047,0,0,0,0.028119,-0.00067636,0.0082327,0.30792,0.011892,0.025534,5.1741e-07,0.84,0.04,0
0.04386,0.0091042,0.028353,-8.0259e-05,0.0084818,0.00043264,0,0,0.051665,-0.022261,0,0.0022497,0,0,0,0.028359,-8.6841e-05,0.0084818,0.87155,0.012251,0.025276,5.1947e-07,0.88,0.04,0
0.045915,0.0096347,0.028221,6.8881e-05,0.008487,0.00050168,0,0,0.051309,-0.021887,0,0.0026087,0,0,0,0.02823,5.9944e-05,0.008487,1.0206,0.012259,0.025044,5.0956e-07,0.92,0.04,0
0.047965,0.0099987,0.028195,0.00033274,0.0085585,0.00031005,0,0,0.051056,-0.021387,0,0.0016122,0,0,0,0.028199,0.00032929,0.0085585,0.63746,0.012362,0.024801,5.0258e-07,0.96,0.04,0
0.05,0.01013,0.028132,0.00040357,0.0085608,0.00062911,0,0,0.050886,-0.021209,0,0.0032714,0,0,0,0.028147,0.0003893,0.0085608,1.2991,0.012365,0.024707,4.9859e-07,1,0.04,0
0,0,0.036489,0.015638,0.015638,0.010632,0,0,0.054212,-1.7347e-18,0,0.055285,0,0,0,0.040954,0.011173,0.015638,22.781,0.022589,0.027818,1.0103e-06,0,0.08,0
0.0021685,0.0022114,0.035238,0.0095645,0.013441,0.0096544,0,0,0.056673,-0.010078,0,0.050203,0,0,0,0.038463,0.0063391,0.013441,18.473,0.019414,0.029228,1.0316e-06,0.04,0.08,0
0.0045338,0.0042857,0.035298,0.0047989,0.012029,0.0072982,0,0,0.060499,-0.018799,0,0.03795,0,0,0,0.036955,0.0031424,0.012029,12.787,0.017375,0.03036,1.033e-06,0.08,0.08,0
0.0070084,0.005935,0.034966,0.0030789,0.011414,0.0049453,0,0,0.061238,-0.02167,0,0.025716,0,0,0,0.035716,0.0023296,0.011414,8.6162,0.016486,0.029898,9.5749e-07,0.12,0.08,0
0.0094328,0.0070826,0.033667,0.0020223,0.010707,0.0031309,0,0,0.059697,-0.02258,0,0.016281,0,0,0,0.033974,0.0017155,0.010707,5.5965,0.015466,0.028834,8.3969e-07,0.16,0.08,0
0.011784,0.0077909,0.032471,0.0013521,0.010147,0.0019035,0,0,0.058042,-0.022866,0,0.009898,0,0,0,0.032587,0.0012361,0.010147,3.4873,0.014656,0.02798,7.5241e-07,0.2,0.08,0
0.014076,0.0081271,0.031447,0.00070879,0.0096468,0.0011187,0,0,0.056681,-0.023239,0,0.0058174,0,0,0,0.031488,0.00066813,0.0096468,2.0816,0.013934,0.027455,6.9227e-07,0.24,0.08,0
0.016319,0.0081606,0.030732,0.00020307,0.0092804,0.00083574,0,0,0.055773,-0.023601,0,0.0043459,0,0,0,0.030755,0.00018021,0.0092804,1.567,0.013405,0.027191,6.5618e-07,0.28,0.08,0
0.018538,0.0079902,0.029669,-0.00060671,0.0087187,0.00085718,0,0,0.054471,-0.024246,0,0.0044573,0,0,0,0.029693,-0.00063096,0.0087187,1.6204,0.012594,0.026897,6.0757e-07,0.32,0.08,0
0.020676,0.0076574,0.029644,-0.00060105,0.0087128,0.0017557,0,0,0.05442,-0.024216,0,0.0091294,0,0,0,0.029745,-0.00070262,0.0087128,3.3111,0.012585,0.027001,6.1221e-07,0.36,0.08,0
0.022892,0.0073237,0.032428,-0.00099804,0.0094289,0.0018467,0,0,0.042081,-0.018465,0,0.007507,0,0,0,0.032541,-0.0011119,0.0094289,3.3851,0.013619,0.029821,8.8315e-07,0.4,0.08,0
0.024309,0.0071909,0.029293,0.00060047,0.008968,0.0014516,0,0,0.03523,-0.015001,0,0.0064413,0,0,0,0.029407,0.00048611,0.008968,3.5639,0.012954,0.025757,7.496e-07,0.44,0.08,0
0.02571,0.0071733,0.029338,0.00096932,0.0090923,0.00096262,0,0,0.035093,-0.014258,0,0.0039492,0,0,0,0.029379,0.00092838,0.0090923,2.2734,0.013133,0.025375,7.3927e-07,0.48,0.08,0
0.027116,0.0071532,0.029152,0.00093808,0.0090269,0.00031123,0,0,0.034883,-0.014147,0,0.0010347,0,0,0,0.029155,0.00093459,0.0090269,0.60508,0.013039,0.02517,7.2398e-07,0.52,0.08,0
0.028501,0.0071159,0.028244,0.00052521,0.0086307,-0.0001801,0,0,0.033996,-0.014319,0,-0.0015377,0,0,0,0.028265,0.00050441,0.0086307,-0.88176,0.012467,0.024722,6.6996e-07,0.56,0.08,0
0.029836,0.0071076,0.030108,-0.00041143,0.008909,-0.00025558,0,0,0.038425,-0.016356,0,-0.002515,0,0,0,0.030162,-0.00046586,0.008909,-1.055,0.012868,0.027187,7.1115e-07,0.6,0.08,0
0.031776,0.0071238,0.026485,0.00079773,0.0081849,-0.00091644,0,0,0.047581,-0.019207,0,-0.0047655,0,0,0,0.026518,0.00076508,0.0081849,-2.0406,0.011823,0.02296,4.0985e-07,0.64,0.08,0
0.033642,0.0070536,0.025519,0.00032272,0.0077525,-0.0012489,0,0,0.046193,-0.019317,0,-0.0064945,0,0,0,0.025581,0.00026096,0.0077525,-2.8308,0.011198,0.022528,3.758e-07,0.68,0.08,0
0.035472,0.007009,0.025234,0.00017614,0.0076231,-0.0014575,0,0,0.045789,-0.019362,0,-0.007579,0,0,0,0.025319,9.1646e-05,0.0076231,-3.3177,0.011011,0.022431,3.6701e-07,0.72,0.08,0
0.037306,0.0070249,0.02566,-2.169e-05,0.0076916,-0.0016323,0,0,0.046719,-0.020054,0,-0.0084878,0,0,0,0.025764,-0.00012502,0.0076916,-3.6221,0.01111,0.022999,3.9022e-07,0.76,0.08,0
0.039209,0.0071591,0.027101,-0.00062442,0.007943,-0.0014795,0,0,0.049811,-0.022275,0,-0.0076936,0,0,0,0.02718,-0.00070316,0.007943,-3.046,0.011473,0.024721,4.6813e-07,0.8,0.08,0
0.041291,0.007592,0.028019,-0.0015549,0.0079391,-0.0012855,0,0,0.052207,-0.024685,0,-0.0066846,0,0,0,0.028074,-0.0016107,0.0079391,-2.4843,0.011468,0.026247,5.3136e-07,0.84,0.08,0
0.043386,0.0082002,0.02908,-0.0010536,0.0084081,9.0705e-05,0,0,0.053748,-0.0246,0,0.00047167,0,0,0,0.029081,-0.0010538,0.0084081,0.17246,0.012145,0.026693,5.7918e-07,0.88,0.08,0
0.04559,0.0087297,0.030299,4.4033e-05,0.0091028,0.00041157,0,0,0.055109,-0.023553,0,0.0021401,0,0,0,0.030304,3.8435e-05,0.0091028,0.77923,0.013149,0.026904,6.3091e-07,0.92,0.08,0
0.047794,0.0091162,0.03051,0.00052131,0.0093093,0.00037673,0,0,0.055121,-0.022849,0,0.001959,0,0,0,0.030514,0.00051658,0.0093093,0.71963,0.013447,0.02671,6.331e-07,0.96,0.08,0
0.05,0.0092526,0.030624,0.0007665,0.0094172,0.00065577,0,0,0.055138,-0.022492,0,0.00341,0,0,0,0.030638,0.0007521,0.0094172,1.2576,0.013603,0.026633,6.353e-07,1,0.08,0
0,0,0.035607,0.01526,0.01526,0.0091498,0,0,0.052902,8.6736e-19,0,0.047579,0,0,0,0.039117,0.011751,0.01526,20.984,0.022043,0.025791,8.2634e-07,0,0.12,0
0.0021161,0.0019032,0.035101,0.011192,0.013888,0.0087402,0,0,0.055154,-0.0070087,0,0.045449,0,0,0,0.037955,0.0083381,0.013888,18.086,0.02006,0.027269,8.9777e-07,0.04,0.12,0
0.0044123,0.0036586,0.035595,0.007419,0.012904,0.0075442,0,0,0.058996,-0.014262,0,0.03923,0,0,0,0.037488,0.0055262,0.012904,14.085,0.018639,0.028986,9.8288e-07,0.08,0.12,0
0.0068358,0.0051197,0.035694,0.0048207,0.012155,0.0058407,0,0,0.061203,-0.019068,0,0.030371,0,0,0,0.036762,0.0037527,0.012155,10.362,0.017556,0.029713,9.9298e-07,0.12,0.12,0
0.0093086,0.0061958,0.035365,0.0034032,0.01163,0.0041874,0,0,0.061709,-0.02139,0,0.021774,0,0,0,0.035904,0.0028637,0.01163,7.3415,0.016799,0.029646,9.5419e-07,0.16,0.12,0
0.011772,0.0068712,0.034658,0.0023414,0.0111,0.0027949,0,0,0.061251,-0.022772,0,0.014533,0,0,0,0.034898,0.0021015,0.0111,4.9067,0.016033,0.02935,8.9895e-07,0.2,0.12,0
0.014209,0.0071723,0.034058,0.0014228,0.010644,0.001876,0,0,0.060876,-0.023976,0,0.0097555,0,0,0,0.034166,0.0013153,0.010644,3.2793,0.015375,0.029321,8.6657e-07,0.24,0.12,0
0.016643,0.0071837,0.033101,4.4488e-05,0.0099438,0.0013456,0,0,0.06021,-0.025738,0,0.0069972,0,0,0,0.033156,-1.0197e-05,0.0099438,2.3272,0.014363,0.029478,8.2773e-07,0.28,0.12,0
0.019025,0.0069507,0.033451,-0.00044987,0.0099002,0.0017952,0,0,0.061231,-0.02691,0,0.0093352,0,0,0,0.033545,-0.00054467,0.0099002,3.0229,0.0143,0.030252,8.716e-07,0.32,0.12,0
0.021541,0.0066356,0.037722,-0.00059764,0.011137,0.0013604,0,0,0.048481,-0.021084,0,0.0060054,0,0,0,0.037788,-0.00066404,0.011137,2.2899,0.016087,0.03412,1.3821e-06,0.36,0.12,0
0.023192,0.0066321,0.030468,-0.00036832,0.00903,0.00058847,0,0,0.038189,-0.01654,0,0.0033859,0,0,0,0.030514,-0.00041418,0.00903,1.6225,0.013043,0.027454,7.8215e-07,0.4,0.12,0
0.024473,0.0066506,0.03617,0.00038243,0.010966,0.00048248,0,0,0.032766,-0.013758,0,0.0012545,0,0,0,0.036177,0.00037592,0.010966,0.77226,0.015839,0.031855,1.0627e-06,0.44,0.12,0
0.025813,0.0066244,0.03781,0.0010741,0.011665,0.00037526,0,0,0.033989,-0.013769,0,0.00097568,0,0,0,0.037814,0.0010703,0.011665,0.5852,0.01685,0.032758,1.1892e-06,0.48,0.12,0
0.027192,0.0066025,0.038373,0.0011347,0.011852,0.00049888,0,0,0.034477,-0.013933,0,0.0012971,0,0,0,0.03838,0.001128,0.011852,0.7674,0.01712,0.033214,1.2418e-06,0.52,0.12,0
0.028571,0.0065755,0.038066,0.0007628,0.011649,0.00056423,0,0,0.034343,-0.014152,0,0.001467,0,0,0,0.038075,0.00075427,0.011649,0.86635,0.016826,0.03324,1.2259e-06,0.56,0.12,0
0.029939,0.0064775,0.033489,0.0012782,0.01043,0.00074692,0,0,0.041124,-0.015836,0,0.001823,0,0,0,0.033519,0.0012475,0.01043,0.9869,0.015066,0.028805,9.7859e-07,0.6,0.12,0
0.031723,0.0063553,0.036922,0.0012791,0.01146,-0.00016032,0,0,0.044133,-0.018039,0,-0.0012967,0,0,0,0.036932,0.0012683,0.01146,-0.57758,0.016554,0.03182,1.4669e-06,0.64,0.12,0
0.03347,0.006303,0.035954,0.00069356,0.010994,-0.00077461,0,0,0.043264,-0.018082,0,-0.0033808,0,0,0,0.03598,0.00066778,0.010994,-1.5648,0.015881,0.031448,1.3803e-06,0.68,0.12,0
0.035184,0.0062632,0.035254,0.0003851,0.010692,-0.0012513,0,0,0.042575,-0.018059,0,-0.0051857,0,0,0,0.035312,0.00032719,0.010692,-2.4288,0.015444,0.031126,1.3167e-06,0.72,0.12,0
0.036876,0.0062604,0.034558,-6.8976e-05,0.010347,-0.0015979,0,0,0.041966,-0.018319,0,-0.0066881,0,0,0,0.034655,-0.00016624,0.010347,-3.135,0.014945,0.030937,1.2614e-06,0.76,0.12,0
0.038541,0.0063121,0.033979,-0.00077996,0.0099596,-0.001669,0,0,0.041633,-0.019255,0,-0.0075743,0,0,0,0.034113,-0.00091475,0.0099596,-3.4467,0.014386,0.031063,1.2284e-06,0.8,0.12,0
0.040206,0.0065614,0.037153,-0.0028603,0.010288,-0.0015569,0,0,0.049034,-0.023215,0,-0.006445,0,0,0,0.037224,-0.0029312,0.010288,-2.4325,0.01486,0.035454,1.3809e-06,0.84,0.12,0
0.04276,0.0071361,0.033441,-0.0015256,0.0095747,-0.0010115,0,0,0.062053,-0.028861,0,-0.00526,0,0,0,0.033471,-0.0015548,0.0095747,-1.6556,0.01383,0.030997,8.9157e-07,0.88,0.12,0
0.045171,0.0077504,0.033045,-0.00043333,0.0097835,0.00024238,0,0,0.06048,-0.026564,0,0.0012604,0,0,0,0.033047,-0.00043508,0.0097835,0.41478,0.014132,0.029721,8.307e-07,0.92,0.12,0
0.047598,0.0081709,0.033567,0.00093137,0.01035,0.00027006,0,0,0.060366,-0.024487,0,0.0014043,0,0,0,0.03357,0.00092913,0.01035,0.47408,0.014949,0.029097,8.3261e-07,0.96,0.12,0
0.05,0.0083303,0.033467,0.0011133,0.010374,0.00076643,0,0,0.060042,-0.024078,0,0.0039854,0,0,0,0.033485,0.0010951,0.010374,1.3563,0.014985,0.028891,8.2148e-07,1,0.12,0
0,0,0.036108,0.015475,0.015475,0.0079361,0,0,0.053645,0,0,0.041268,0,0,0,0.038807,0.012775,0.015475,18.785,0.022352,0.024792,7.5147e-07,0,0.16,0
0.0021458,0.0016507,0.035711,0.01192,0.014289,0.0077731,0,0,0.055697,-0.0061602,0,0.04042,0,0,0,0.038026,0.0096055,0.014289,16.581,0.02064,0.026392,8.4476e-07,0.04,0.16,0
0.0044557,0.0031448,0.036449,0.0088423,0.013587,0.007024,0,0,0.05944,-0.012337,0,0.036525,0,0,0,0.038133,0.0071579,0.013587,13.485,0.019626,0.028313,9.6616e-07,0.08,0.16,0
0.006901,0.0044095,0.036851,0.0063774,0.012968,0.0059581,0,0,0.062094,-0.017137,0,0.030982,0,0,0,0.037974,0.0052539,0.012968,10.679,0.018732,0.029626,1.0365e-06,0.12,0.16,0
0.0094232,0.0053714,0.036852,0.0047475,0.01248,0.0046931,0,0,0.063367,-0.020104,0,0.024404,0,0,0,0.037524,0.0040755,0.01248,8.1485,0.018026,0.030138,1.0461e-06,0.16,0.16,0
0.01197,0.0059692,0.036758,0.0037026,0.012138,0.0034235,0,0,0.064011,-0.021932,0,0.017802,0,0,0,0.037109,0.0033517,0.012138,5.8514,0.017533,0.030333,1.0384e-06,0.2,0.16,0
0.014544,0.0062091,0.036042,0.0018905,0.01138,0.002278,0,0,0.064121,-0.024672,0,0.011845,0,0,0,0.036193,0.0017392,0.01138,3.7993,0.016437,0.030787,1.0183e-06,0.24,0.16,0
0.0171,0.0061015,0.036593,0.00062638,0.011166,0.0021544,0,0,0.06611,-0.027402,0,0.011203,0,0,0,0.036721,0.00049779,0.011166,3.4157,0.016128,0.032242,1.1076e-06,0.28,0.16,0
0.019833,0.0058374,0.041322,2.1773e-05,0.012403,0.0011786,0,0,0.052726,-0.022371,0,0.0054428,0,0,0,0.041376,-3.1694e-05,0.012403,1.8893,0.017916,0.036802,1.7874e-06,0.32,0.16,0
0.02163,0.0058815,0.032916,-0.00017164,0.0098232,-9.0585e-05,0,0,0.041252,-0.017707,0,0.00059662,0,0,0,0.032932,-0.00018808,0.0098232,0.18215,0.014189,0.029421,9.6923e-07,0.36,0.16,0
0.022986,0.0060305,0.038139,-0.00033335,0.011342,-0.00086858,0,0,0.034836,-0.015177,0,-0.0022583,0,0,0,0.038158,-0.00035295,0.011342,-1.2927,0.016382,0.034198,1.2737e-06,0.4,0.16,0
0.024417,0.0060903,0.039472,0.00075241,0.012067,-0.00064073,0,0,0.035626,-0.01471,0,-0.0016659,0,0,0,0.039483,0.00074181,0.012067,-0.94777,0.017431,0.034502,1.3686e-06,0.44,0.16,0
0.025836,0.0060718,0.039708,0.0012403,0.012285,-0.00034166,0,0,0.035651,-0.014358,0,-0.00088832,0,0,0,0.039711,0.0012373,0.012285,-0.50883,0.017744,0.034311,1.3727e-06,0.48,0.16,0
0.027269,0.0060386,0.040493,0.0013166,0.012543,7.2368e-05,0,0,0.036335,-0.014594,0,0.00018816,0,0,0,0.040494,0.0013164,0.012543,0.10584,0.018118,0.034944,1.4531e-06,0.52,0.16,0
0.028743,0.0059838,0.042049,0.0011614,0.012963,0.00022211,0,0,0.037812,-0.015342,0,0.00057748,0,0,0,0.04205,0.0011602,0.012963,0.31123,0.018725,0.036451,1.6367e-06,0.56,0.16,0
0.030294,0.0058374,0.043119,0.0011212,0.013272,0.00055359,0,0,0.038801,-0.015796,0,0.0014393,0,0,0,0.043126,0.001114,0.013272,0.75507,0.019171,0.037444,1.7691e-06,0.6,0.16,0
