"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.024655,0.0037358,0.025295,-0.00062421,0.0074012,-0.0026024,0,0,0.046524,-0.020866,0,-0.013532,0,0,0,0.025554,-0.00088291,0.0074012,-5.6772,0.010691,0.02342,3.9233e-07,0.52,0.16,0
0.026528,0.0037794,0.026416,-0.00049292,0.0077769,-0.001895,0,0,0.048462,-0.021502,0,-0.0098542,0,0,0,0.026549,-0.00062572,0.0077769,-4.0086,0.011233,0.024098,4.3528e-07,0.56,0.16,0
0.028532,0.0037841,0.02785,2.7643e-08,0.0083549,-0.0017444,0,0,0.050686,-0.021723,0,-0.0090708,0,0,0,0.027959,-0.00010881,0.0083549,-3.5702,0.012068,0.024937,4.9818e-07,0.6,0.16,0
0.030583,0.0037925,0.02846,-0.00019302,0.0084802,-0.0015116,0,0,0.051949,-0.02255,0,-0.0078602,0,0,0,0.02854,-0.00027254,0.0084802,-3.0114,0.012249,0.025585,5.3308e-07,0.64,0.16,0
0.032688,0.003795,0.028996,-0.0004889,0.008552,-0.0012745,0,0,0.053153,-0.023506,0,-0.0066276,0,0,0,0.029051,-0.00054389,0.008552,-2.4706,0.012353,0.026256,5.6752e-07,0.68,0.16,0
0.034835,0.0038189,0.029353,-0.00081576,0.0085613,-0.00091021,0,0,0.054059,-0.02438,0,-0.0047331,0,0,0,0.029381,-0.0008432,0.0085613,-1.7265,0.012366,0.02679,5.9295e-07,0.72,0.16,0
0.037012,0.0038825,0.029596,-0.00092042,0.0086027,-0.00047672,0,0,0.054583,-0.02476,0,-0.002479,0,0,0,0.029604,-0.00092786,0.0086027,-0.89476,0.012426,0.027056,6.0812e-07,0.76,0.16,0
0.039202,0.003992,0.029711,-0.00076995,0.0086824,-7.699e-05,0,0,0.054675,-0.024576,0,-0.00040035,0,0,0,0.029712,-0.00077014,0.0086824,-0.14472,0.012541,0.027025,6.1154e-07,0.8,0.16,0
0.041387,0.0041338,0.029729,-0.00044751,0.0087846,0.00019989,0,0,0.054457,-0.024003,0,0.0010394,0,0,0,0.029731,-0.00044884,0.0087846,0.3795,0.012689,0.026784,6.0609e-07,0.84,0.16,0
0.043558,0.004283,0.029695,-8.065e-05,0.0088842,0.0003174,0,0,0.054108,-0.023309,0,0.0016505,0,0,0,0.029698,-8.4033e-05,0.0088842,0.61067,0.012833,0.026464,5.9642e-07,0.88,0.16,0
0.045715,0.0044122,0.029647,0.00022767,0.0089623,0.00029357,0,0,0.053779,-0.02271,0,0.0015266,0,0,0,0.029649,0.00022474,0.0089623,0.57168,0.012946,0.026174,5.8685e-07,0.92,0.16,0
0.047861,0.0044989,0.029611,0.0004256,0.009011,0.00017099,0,0,0.05356,-0.022322,0,0.00088916,0,0,0,0.029612,0.0004246,0.009011,0.33567,0.013016,0.025981,5.8027e-07,0.96,0.16,0
0.05,0.0045294,0.029598,0.0004925,0.0090272,0.00014653,0,0,0.053484,-0.02219,0,0.00076198,0,0,0,0.029599,0.00049177,0.0090272,0.28845,0.013039,0.025916,5.7801e-07,1,0.16,0
0,0,0.031894,0.013669,0.013669,0.0068879,0,0,0.047386,0,0,0.035817,0,0,0,0.034205,0.011359,0.013669,18.542,0.019744,0.021783,5.1077e-07,0,0.2,0
0.0018954,0.0014327,0.03164,0.011353,0.012898,0.0068006,0,0,0.04873,-0.0040165,0,0.035363,0,0,0,0.033709,0.0092845,0.012898,16.92,0.018631,0.022833,5.6012e-07,0.04,0.2,0
0.0038984,0.0026647,0.032125,0.0093301,0.012436,0.0061768,0,0,0.051189,-0.0080763,0,0.032119,0,0,0,0.033691,0.007764,0.012436,14.228,0.017964,0.023935,6.1476e-07,0.08,0.2,0
0.0059906,0.0036677,0.032341,0.0075834,0.011977,0.005398,0,0,0.052945,-0.011424,0,0.02807,0,0,0,0.033467,0.0064577,0.011977,11.78,0.017301,0.024716,6.4698e-07,0.12,0.2,0
0.008134,0.0043985,0.032207,0.0062978,0.011551,0.004446,0,0,0.053704,-0.013659,0,0.023119,0,0,0,0.032948,0.0055561,0.011551,9.4712,0.016685,0.024941,6.4428e-07,0.16,0.2,0
0.010287,0.004805,0.031937,0.0053913,0.011199,0.0034164,0,0,0.05392,-0.015099,0,0.017765,0,0,0,0.03237,0.0049586,0.011199,7.2172,0.016176,0.024885,6.2686e-07,0.2,0.2,0
0.012448,0.0048876,0.030919,0.0036836,0.010381,0.0024233,0,0,0.0534,-0.017413,0,0.012601,0,0,0,0.031133,0.0034697,0.010381,5.045,0.014995,0.024937,5.9499e-07,0.24,0.2,0
0.014559,0.0046439,0.030811,0.0024019,0.009964,0.0024138,0,0,0.054203,-0.019661,0,0.012552,0,0,0,0.031015,0.0021982,0.009964,4.8221,0.014392,0.025825,6.2239e-07,0.28,0.2,0
0.016784,0.0042584,0.033503,0.00096669,0.010341,0.001856,0,0,0.042358,-0.016653,0,0.0074349,0,0,0,0.033617,0.00085197,0.010341,3.456,0.014937,0.029205,9.201e-07,0.32,0.2,0
0.018213,0.0039489,0.029761,0.0011706,0.0092795,0.00074884,0,0,0.035501,-0.014627,0,0.0032179,0,0,0,0.029788,0.0011431,0.0092795,1.8001,0.013404,0.025576,7.641e-07,0.36,0.2,0
0.019624,0.0036891,0.029551,0.0011605,0.0092135,-0.00033871,0,0,0.035252,-0.014309,0,-0.0014326,0,0,0,0.029557,0.001155,0.0092135,-0.81852,0.013308,0.025355,7.4765e-07,0.4,0.2,0
0.021033,0.0033984,0.029328,0.00094524,0.009082,-0.0015066,0,0,0.035093,-0.014481,0,-0.0062029,0,0,0,0.029428,0.00084551,0.009082,-3.5187,0.013118,0.025487,7.4265e-07,0.44,0.2,0
0.022431,0.0030907,0.029223,0.00049779,0.0089164,-0.0023954,0,0,0.035199,-0.015283,0,-0.010116,0,0,0,0.029483,0.00023774,0.0089164,-5.5017,0.012879,0.02603,7.5546e-07,0.48,0.2,0
0.023849,0.0029033,0.032352,-0.00081403,0.0094615,-0.0031383,0,0,0.041797,-0.01824,0,-0.012289,0,0,0,0.032662,-0.0011236,0.0094615,-5.6153,0.013667,0.029936,8.9789e-07,0.52,0.2,0
0.02603,0.0028794,0.029048,-0.00033859,0.0086128,-0.0029753,0,0,0.053132,-0.023274,0,-0.015472,0,0,0,0.029346,-0.00063681,0.0086128,-5.7237,0.012441,0.026593,5.8679e-07,0.56,0.2,0
0.028099,0.0029046,0.028644,-0.00042053,0.0084669,-0.0021741,0,0,0.052459,-0.023107,0,-0.011305,0,0,0,0.028805,-0.00058226,0.0084669,-4.2544,0.01223,0.026069,5.5411e-07,0.6,0.2,0
0.030226,0.0028741,0.029317,-0.00021574,0.0087304,-0.0019892,0,0,0.053526,-0.02326,0,-0.010344,0,0,0,0.029451,-0.00034912,0.0087304,-3.8361,0.012611,0.026455,5.8715e-07,0.64,0.2,0
0.032382,0.0028372,0.029555,-0.00084152,0.0086142,-0.0016759,0,0,0.054447,-0.024585,0,-0.0087146,0,0,0,0.029648,-0.00093364,0.0086142,-3.1462,0.012443,0.0271,6.1092e-07,0.68,0.2,0
0.034582,0.0028204,0.029867,-0.0013279,0.0085618,-0.0011939,0,0,0.055394,-0.025713,0,-0.0062085,0,0,0,0.029913,-0.0013735,0.0085618,-2.1886,0.012367,0.027689,6.3609e-07,0.72,0.2,0
0.036813,0.0028683,0.030064,-0.0014483,0.0085847,-0.0006135,0,0,0.055846,-0.026086,0,-0.0031902,0,0,0,0.030076,-0.0014603,0.0085847,-1.1149,0.0124,0.027904,6.4813e-07,0.76,0.2,0
0.03905,0.0029891,0.030139,-0.0011733,0.0086899,-9.2366e-05,0,0,0.055769,-0.025644,0,-0.0004803,0,0,0,0.03014,-0.0011736,0.0086899,-0.16901,0.012552,0.02773,6.4645e-07,0.8,0.2,0
0.041275,0.0031605,0.030139,-0.00064678,0.0088476,0.00024175,0,0,0.055357,-0.024685,0,0.0012571,0,0,0,0.030141,-0.00064868,0.0088476,0.4499,0.01278,0.027309,6.3563e-07,0.84,0.2,0
0.043478,0.0033437,0.030099,-0.00010028,0.0089996,0.00036828,0,0,0.054859,-0.02366,0,0.001915,0,0,0,0.030104,-0.00010477,0.0089996,0.69858,0.013,0.02684,6.2161e-07,0.88,0.2,0
0.045663,0.0035013,0.030062,0.00033005,0.0091175,0.00032668,0,0,0.054455,-0.022847,0,0.0016987,0,0,0,0.030065,0.00032646,0.0091175,0.62945,0.01317,0.026462,6.0968e-07,0.92,0.2,0
0.047835,0.0036061,0.030039,0.00059148,0.009189,0.00018668,0,0,0.054209,-0.022354,0,0.00097072,0,0,0,0.03004,0.0005903,0.009189,0.3632,0.013273,0.026229,6.0216e-07,0.96,0.2,0
0.05,0.0036426,0.030034,0.00068134,0.0092146,0.00017553,0,0,0.05413,-0.022186,0,0.00091277,0,0,0,0.030035,0.00068029,0.0092146,0.34262,0.01331,0.026153,5.998e-07,1,0.2,0
0,0,0.033435,0.014329,0.014329,0.006102,0,0,0.049675,2.1684e-19,0,0.031731,0,0,0,0.035217,0.012547,0.014329,16.285,0.020698,0.021834,5.2261e-07,0,0.24,0
0.001987,0.0012692,0.033169,0.011844,0.013504,0.0060824,0,0,0.051129,-0.004315,0,0.031628,0,0,0,0.034782,0.010231,0.013504,14.851,0.019506,0.023089,5.8956e-07,0.04,0.24,0
0.0040903,0.0023435,0.033823,0.0099269,0.013125,0.0056372,0,0,0.053815,-0.0083149,0,0.029313,0,0,0,0.035086,0.0086639,0.013125,12.629,0.018958,0.024498,6.7151e-07,0.08,0.24,0
0.0062922,0.0032165,0.034279,0.0083159,0.012779,0.0051685,0,0,0.055902,-0.011603,0,0.026876,0,0,0,0.035271,0.0073249,0.012779,10.855,0.018458,0.025657,7.3707e-07,0.12,0.24,0
0.0085625,0.0038589,0.034383,0.00709,0.012442,0.0046149,0,0,0.057047,-0.013915,0,0.023997,0,0,0,0.035142,0.0063308,0.012442,9.3421,0.017972,0.026294,7.6637e-07,0.16,0.24,0
0.010856,0.0042183,0.034082,0.0062416,0.012097,0.0038115,0,0,0.05716,-0.015224,0,0.01982,0,0,0,0.034594,0.0057292,0.012097,7.6566,0.017473,0.026266,7.4955e-07,0.2,0.24,0
0.013135,0.0041639,0.034864,0.005182,0.012014,0.0032488,0,0,0.059411,-0.017763,0,0.016894,0,0,0,0.035216,0.0048306,0.012014,6.1738,0.017354,0.027506,8.2815e-07,0.24,0.24,0
0.015609,0.0038382,0.039313,0.0031598,0.012742,0.0023829,0,0,0.048311,-0.017114,0,0.0096673,0,0,0,0.039488,0.0029853,0.012742,4.029,0.018405,0.032735,1.427e-06,0.28,0.24,0
0.017271,0.0036409,0.031392,0.0014911,0.009865,0.00083201,0,0,0.038372,-0.014746,0,0.0039728,0,0,0,0.031437,0.0014461,0.009865,2.0154,0.014249,0.026793,7.9908e-07,0.32,0.24,0
0.018552,0.0034324,0.036445,0.001635,0.011424,0.00039291,0,0,0.032527,-0.012726,0,0.0010216,0,0,0,0.03645,0.0016306,0.011424,0.6466,0.016501,0.031101,1.0443e-06,0.36,0.24,0
0.019873,0.0031588,0.037173,0.0017948,0.01169,-0.00027085,0,0,0.033127,-0.012864,0,-0.00070422,0,0,0,0.037175,0.0017927,0.01169,-0.43862,0.016886,0.031617,1.1032e-06,0.4,0.24,0
0.021202,0.0028644,0.036596,0.0014512,0.011414,-0.00075139,0,0,0.032736,-0.012952,0,-0.0019536,0,0,0,0.036612,0.0014352,0.011414,-1.2242,0.016487,0.0314,1.0655e-06,0.44,0.24,0
0.022492,0.0025623,0.034743,0.00054824,0.010587,-0.0012989,0,0,0.031402,-0.013051,0,-0.0033772,0,0,0,0.034792,0.00049897,0.010587,-2.1723,0.015293,0.030526,9.4117e-07,0.48,0.24,0
0.023714,0.0022251,0.028994,-0.00052745,0.0085399,-0.0015117,0,0,0.036433,-0.016026,0,-0.0066966,0,0,0,0.029108,-0.00064169,0.0085399,-3.4642,0.012335,0.026386,6.8273e-07,0.52,0.24,0
0.025289,0.0019175,0.035692,-0.00065307,0.010512,-0.0023445,0,0,0.045782,-0.020023,0,-0.0095478,0,0,0,0.035861,-0.00082226,0.010512,-3.9507,0.015183,0.032533,1.1962e-06,0.56,0.24,0
0.027633,0.0019355,0.031081,-0.00013426,0.009284,-0.0024227,0,0,0.056672,-0.024487,0,-0.012598,0,0,0,0.031268,-0.00032117,0.009284,-4.4116,0.01341,0.028048,7.0154e-07,0.6,0.24,0
0.029823,0.0019317,0.030147,-0.00035437,0.0089378,-0.002122,0,0,0.055144,-0.02416,0,-0.011034,0,0,0,0.030294,-0.00050129,0.0089378,-3.9606,0.01291,0.027327,6.4213e-07,0.64,0.24,0
0.032044,0.0018283,0.03026,-0.0012645,0.0086985,-0.0018953,0,0,0.056059,-0.025904,0,-0.0098557,0,0,0,0.030373,-0.001378,0.0086985,-3.4283,0.012565,0.028102,6.6557e-07,0.68,0.24,0
0.034307,0.0017619,0.030407,-0.0018749,0.0085595,-0.0013745,0,0,0.056802,-0.027129,0,-0.0071477,0,0,0,0.030465,-0.0019333,0.0085595,-2.4338,0.012364,0.028632,6.8263e-07,0.72,0.24,0
0.036589,0.0017957,0.030455,-0.002076,0.0085137,-0.00071015,0,0,0.057047,-0.027533,0,-0.0036928,0,0,0,0.03047,-0.0020915,0.0085137,-1.25,0.012297,0.028765,6.8604e-07,0.76,0.24,0
0.038871,0.0019404,0.030499,-0.001657,0.0086525,-0.00011862,0,0,0.0568,-0.026805,0,-0.0006168,0,0,0,0.030499,-0.0016575,0.0086525,-0.21135,0.012498,0.02844,6.7944e-07,0.8,0.24,0
0.041133,0.002159,0.03054,-0.00084713,0.008908,0.00025976,0,0,0.056244,-0.025363,0,0.0013508,0,0,0,0.030543,-0.00084928,0.008908,0.47414,0.012867,0.027827,6.6552e-07,0.84,0.24,0
0.043371,0.0023902,0.030565,-9.6126e-05,0.0091405,0.00035922,0,0,0.055702,-0.024015,0,0.0018679,0,0,0,0.030569,-0.00010033,0.0091405,0.67115,0.013203,0.02725,6.5073e-07,0.88,0.24,0
0.045589,0.0025844,0.030581,0.00042197,0.009301,0.00031358,0,0,0.055329,-0.023085,0,0.0016306,0,0,0,0.030585,0.00041871,0.009301,0.59565,0.013435,0.02685,6.398e-07,0.92,0.24,0
0.047797,0.0027106,0.030621,0.00075619,0.0094132,0.0001758,0,0,0.055141,-0.022508,0,0.00091418,0,0,0,0.030622,0.00075516,0.0094132,0.33726,0.013597,0.026616,6.3421e-07,0.96,0.24,0
0.05,0.0027545,0.030631,0.00086365,0.0094485,0.00021087,0,0,0.055075,-0.022321,0,0.0010965,0,0,0,0.030633,0.00086215,0.0094485,0.40586,0.013648,0.02654,6.323e-07,1,0.24,0
0,0,0.035038,0.015016,0.015016,0.0052283,0,0,0.052056,-1.0842e-18,0,0.027187,0,0,0,0.036321,0.013733,0.015016,13.788,0.02169,0.021974,5.387e-07,0,0.28,0
0.0020822,0.0010875,0.034755,0.012246,0.0141,0.0052394,0,0,0.053702,-0.0048211,0,0.027245,0,0,0,0.035915,0.011086,0.0141,12.482,0.020367,0.023467,6.2699e-07,0.04,0.28,0
0.0042962,0.0019995,0.035626,0.010323,0.013785,0.0049093,0,0,0.056788,-0.0090007,0,0.025528,0,0,0,0.036545,0.0094038,0.013785,10.604,0.019911,0.025238,7.4245e-07,0.08,0.28,0
0.0066253,0.0027394,0.036435,0.008801,0.013571,0.0046061,0,0,0.059447,-0.012402,0,0.023952,0,0,0,0.037183,0.0080534,0.013571,9.2182,0.019602,0.0268,8.4909e-07,0.12,0.28,0
0.009052,0.0032853,0.037287,0.0078001,0.013526,0.0042333,0,0,0.061778,-0.014887,0,0.022013,0,0,0,0.037882,0.0072043,0.013526,8.0103,0.019538,0.028057,9.4306e-07,0.16,0.28,0
0.011567,0.0035871,0.038396,0.0074221,0.013746,0.0034888,0,0,0.064092,-0.016441,0,0.018142,0,0,0,0.038784,0.007034,0.013746,6.3476,0.019855,0.028983,1.028e-06,0.2,0.28,0
0.014179,0.0034666,0.044215,0.0062836,0.01515,0.0036504,0,0,0.052511,-0.015663,0,0.014145,0,0,0,0.04458,0.0059191,0.01515,5.7216,0.021883,0.034973,1.9286e-06,0.24,0.28,0
0.016024,0.0032142,0.034837,0.0031069,0.011383,0.00083492,0,0,0.04202,-0.014659,0,0.0031886,0,0,0,0.03486,0.0030841,0.011383,1.5827,0.016442,0.028546,1.0164e-06,0.28,0.28,0
0.017377,0.0031065,0.038816,0.002347,0.012349,0.0003703,0,0,0.034407,-0.013002,0,0.00096278,0,0,0,0.03882,0.0023433,0.012349,0.58169,0.017837,0.032645,1.2372e-06,0.32,0.28,0
0.018777,0.0029308,0.039017,0.0026198,0.012491,0.0002097,0,0,0.034484,-0.012833,0,0.00054523,0,0,0,0.039018,0.0026186,0.012491,0.3301,0.018043,0.032604,1.2453e-06,0.36,0.28,0
0.020136,0.00266,0.038082,0.0024255,0.012152,8.4509e-06,0,0,0.033708,-0.012645,0,2.1972e-05,0,0,0,0.038082,0.0024255,0.012152,0.01358,0.017553,0.031924,1.163e-06,0.4,0.28,0
0.021473,0.0023623,0.03745,0.001968,0.011825,8.4645e-05,0,0,0.033312,-0.012814,0,0.00022008,0,0,0,0.03745,0.0019678,0.011825,0.13668,0.017081,0.031724,1.1218e-06,0.44,0.28,0
0.022801,0.0020466,0.037035,0.0011764,0.011463,0.00011804,0,0,0.033243,-0.013373,0,0.00030691,0,0,0,0.037035,0.001176,0.011463,0.18861,0.016558,0.031981,1.1127e-06,0.48,0.28,0
0.024133,0.0016583,0.035403,-0.00022892,0.010552,0.0001494,0,0,0.032306,-0.014016,0,0.00038845,0,0,0,0.035404,-0.00022955,0.010552,0.24024,0.015242,0.031651,1.0143e-06,0.52,0.28,0
0.025385,0.0011971,0.03077,-0.00016529,0.0091816,-0.00030588,0,0,0.038643,-0.016654,0,-0.0017666,0,0,0,0.030783,-0.00017755,0.0091816,-0.82101,0.013262,0.027502,7.8622e-07,0.56,0.28,0
0.027078,0.00094558,0.037654,-0.00078286,0.011061,-0.001909,0,0,0.047985,-0.021132,0,-0.0076711,0,0,0,0.037759,-0.00088783,0.011061,-3.0586,0.015977,0.034273,1.4336e-06,0.6,0.28,0
0.029451,0.00094131,0.032135,-0.00010562,0.0096088,-0.0013035,0,0,0.058568,-0.025257,0,-0.0067781,0,0,0,0.032188,-0.00015823,0.0096088,-2.3114,0.013879,0.028735,7.6099e-07,0.64,0.28,0
0.031763,0.00076494,0.031005,-0.0012458,0.0089278,-0.0015524,0,0,0.057401,-0.026451,0,-0.0080725,0,0,0,0.03108,-0.0013203,0.0089278,-2.7494,0.012896,0.028684,7.112e-07,0.68,0.28,0
0.034043,0.00065001,0.030553,-0.0020456,0.0085523,-0.0013664,0,0,0.057202,-0.027555,0,-0.0071052,0,0,0,0.03061,-0.0021028,0.0085523,-2.396,0.012353,0.028899,6.9557e-07,0.72,0.28,0
0.036339,0.00066565,0.030356,-0.002795,0.0082683,-0.00094709,0,0,0.057428,-0.028765,0,-0.0049248,0,0,0,0.030383,-0.002822,0.0082683,-1.6351,0.011943,0.02928,6.9374e-07,0.76,0.28,0
0.038637,0.00084476,0.030599,-0.0022202,0.0085136,-0.00025727,0,0,0.057422,-0.027908,0,-0.0013378,0,0,0,0.030601,-0.0022222,0.0085136,-0.44911,0.012297,0.028987,6.9723e-07,0.8,0.28,0
0.040933,0.0011314,0.030941,-0.00096621,0.0089925,4.3218e-05,0,0,0.057067,-0.025893,0,0.00022474,0,0,0,0.030941,-0.00096627,0.0089925,0.077607,0.012989,0.028276,6.9425e-07,0.84,0.28,0
0.043202,0.0014225,0.031089,-0.00022498,0.0092591,0.00021471,0,0,0.056757,-0.024658,0,0.0011165,0,0,0,0.03109,-0.00022645,0.0092591,0.39283,0.013374,0.027814,6.8749e-07,0.88,0.28,0
0.045473,0.0016545,0.031361,0.00049439,0.0095566,0.00020805,0,0,0.056691,-0.023562,0,0.0010819,0,0,0,0.031362,0.00049299,0.0095566,0.38616,0.013804,0.027482,6.883e-07,0.92,0.28,0
0.047738,0.0018054,0.031468,0.00088228,0.009705,0.00012756,0,0,0.056583,-0.022939,0,0.0006633,0,0,0,0.031468,0.00088175,0.009705,0.23895,0.014018,0.027267,6.8556e-07,0.96,0.28,0
0.05,0.0018569,0.031509,0.0010147,0.009757,0.00024769,0,0,0.056555,-0.02273,0,0.001288,0,0,0,0.031511,0.0010127,0.009757,0.46535,0.014094,0.027201,6.8503e-07,1,0.28,0
0,0,0.036465,0.015628,0.015628,0.0042477,0,0,0.054177,0,0,0.022088,0,0,0,0.037298,0.014795,0.015628,11.09,0.022574,0.022098,5.5158e-07,0,0.32,0
0.0021671,0.00088353,0.036161,0.012571,0.01462,0.0042581,0,0,0.056008,-0.0053261,0,0.022142,0,0,0,0.036906,0.011826,0.01462,9.9252,0.021117,0.023807,6.609e-07,0.04,0.32,0
0.0044806,0.0016234,0.037201,0.010594,0.014339,0.0039926,0,0,0.059443,-0.0097356,0,0.020762,0,0,0,0.037787,0.010008,0.014339,8.3527,0.020711,0.025887,8.0759e-07,0.08,0.32,0
0.0069225,0.0022244,0.03821,0.009105,0.014194,0.0037409,0,0,0.06244,-0.013233,0,0.019453,0,0,0,0.038683,0.0086318,0.014194,7.2084,0.020503,0.027692,9.4403e-07,0.12,0.32,0
0.0094758,0.0026679,0.039268,0.0082369,0.014252,0.0033497,0,0,0.065044,-0.015638,0,0.017419,0,0,0,0.039626,0.0078794,0.014252,6.0914,0.020586,0.029089,1.0625e-06,0.16,0.32,0
0.012126,0.0029031,0.040158,0.0080791,0.014471,0.0026262,0,0,0.066785,-0.016619,0,0.013656,0,0,0,0.040371,0.0078655,0.014471,4.6495,0.020903,0.029758,1.1319e-06,0.2,0.32,0
0.014819,0.0028755,0.039758,0.0057039,0.013639,0.0024688,0,0,0.050784,-0.013754,0,0.0091619,0,0,0,0.039937,0.0055252,0.013639,4.1036,0.0197,0.031216,1.1844e-06,0.24,0.32,0
0.016189,0.0027031,0.040315,0.0039239,0.013272,0.0011283,0,0,0.035157,-0.012152,0,0.0029335,0,0,0,0.04035,0.0038889,0.013272,1.7741,0.01917,0.032793,1.3237e-06,0.28,0.32,0
0.017631,0.0026007,0.040697,0.0035178,0.013264,0.001285,0,0,0.035662,-0.01267,0,0.003341,0,0,0,0.040741,0.0034735,0.013264,1.9772,0.01916,0.033464,1.3838e-06,0.32,0.32,0
0.019042,0.0024058,0.039797,0.0027283,0.012758,0.00068187,0,0,0.035151,-0.013038,0,0.0017729,0,0,0,0.039809,0.0027158,0.012758,1.0535,0.018428,0.033231,1.3207e-06,0.36,0.32,0
0.020443,0.0021473,0.039406,0.0024893,0.012568,0.00051393,0,0,0.034889,-0.013103,0,0.0013362,0,0,0,0.039413,0.0024821,0.012568,0.79742,0.018155,0.033063,1.2904e-06,0.4,0.32,0
0.021833,0.0018393,0.038943,0.0018575,0.01224,0.00059847,0,0,0.034714,-0.013497,0,0.001556,0,0,0,0.038953,0.0018478,0.01224,0.9243,0.01768,0.033154,1.2703e-06,0.44,0.32,0
0.02322,0.0014924,0.038281,0.00080395,0.011725,0.00081058,0,0,0.034522,-0.014198,0,0.0021075,0,0,0,0.038298,0.00078642,0.011725,1.2385,0.016937,0.033414,1.2466e-06,0.48,0.32,0
0.024595,0.0011039,0.037498,0.0001641,0.011299,0.00086867,0,0,0.034059,-0.014475,0,0.0022585,0,0,0,0.037518,0.0001439,0.011299,1.3322,0.01632,0.033232,1.1939e-06,0.52,0.32,0
0.025945,0.00063954,0.034801,-0.00065781,0.010243,0.0014736,0,0,0.031925,-0.014171,0,0.0038314,0,0,0,0.034862,-0.00071895,0.010243,2.3757,0.014795,0.031561,9.8264e-07,0.56,0.32,0
0.027149,0.00017258,0.031875,-0.0012579,0.0091852,0.00087109,0,0,0.04395,-0.018101,0,0.003876,0,0,0,0.031905,-0.0012876,0.0091852,1.6016,0.013267,0.029472,7.3121e-07,0.6,0.32,0
0.029461,-8.8884e-05,0.031349,0.00037177,0.0095164,0.00027914,0,0,0.056766,-0.023776,0,0.0014515,0,0,0,0.031352,0.00036925,0.0095164,0.51624,0.013746,0.027572,6.9065e-07,0.64,0.32,0
0.03169,-0.00028785,0.029703,-0.00083911,0.0086593,-0.00046885,0,0,0.054715,-0.024696,0,-0.002438,0,0,0,0.029711,-0.0008463,0.0086593,-0.87926,0.012508,0.027085,6.1302e-07,0.68,0.32,0
0.033838,-0.00044248,0.028888,-0.0016646,0.008167,-0.0011676,0,0,0.053874,-0.025562,0,-0.0060716,0,0,0,0.028932,-0.0017092,0.008167,-2.1854,0.011797,0.027089,5.8246e-07,0.72,0.32,0
0.036,-0.00050549,0.029601,-0.0024069,0.0081583,-0.0014793,0,0,0.055752,-0.027469,0,-0.0076922,0,0,0,0.029669,-0.0024751,0.0081583,-2.6404,0.011784,0.028364,6.4116e-07,0.76,0.32,0
0.038298,-0.00029221,0.03012,-0.0030059,0.0081342,-0.001674,0,0,0.057162,-0.028964,0,-0.0087048,0,0,0,0.030204,-0.0030903,0.0081342,-2.8857,0.011749,0.029339,6.8647e-07,0.8,0.32,0
0.040573,8.7599e-05,0.031031,-0.0019316,0.0087298,-0.00048539,0,0,0.057983,-0.02772,0,-0.002524,0,0,0,0.031038,-0.0019388,0.0087298,-0.84346,0.01261,0.029146,7.2124e-07,0.84,0.32,0
0.042937,0.00041756,0.032261,-0.00035963,0.0095704,-0.0001531,0,0,0.058995,-0.025818,0,-0.0007961,0,0,0,0.032262,-0.00036035,0.0095704,-0.2689,0.013824,0.028963,7.7129e-07,0.88,0.32,0
0.045292,0.00069941,0.032557,0.0004762,0.00991,4.6583e-05,0,0,0.058882,-0.024528,0,0.00024223,0,0,0,0.032557,0.00047613,0.00991,0.083196,0.014314,0.028558,7.7094e-07,0.92,0.32,0
0.047648,0.00087548,0.032748,0.00097032,0.010115,3.5506e-05,0,0,0.058845,-0.023778,0,0.00018463,0,0,0,0.032748,0.00097028,0.010115,0.064018,0.014611,0.028335,7.7122e-07,0.96,0.32,0
0.05,0.00093606,0.032776,0.0010796,0.010157,0.00029122,0,0,0.058811,-0.023601,0,0.0015144,0,0,0,0.032779,0.0010769,0.010157,0.52637,0.014671,0.028277,7.7046e-07,1,0.32,0
0,0,0.037528,0.016083,0.016083,0.0031797,0,0,0.055756,-1.0842e-18,0,0.016535,0,0,0,0.037989,0.015622,0.016083,8.259,0.023231,0.02214,5.566e-07,0,0.36,0
0.0022302,0.00066139,0.037205,0.012833,0.015011,0.0031696,0,0,0.057703,-0.0056641,0,0.016482,0,0,0,0.03761,0.012427,0.015011,7.2899,0.021683,0.023996,6.8194e-07,0.04,0.36,0
0.0046163,0.0012206,0.038331,0.010804,0.014741,0.0029495,0,0,0.061335,-0.010234,0,0.015337,0,0,0,0.038643,0.010492,0.014741,6.0478,0.021292,0.026286,8.5125e-07,0.08,0.36,0
0.007137,0.0016808,0.039362,0.0093046,0.0146,0.0027406,0,0,0.064381,-0.013768,0,0.014251,0,0,0,0.03961,0.0090568,0.0146,5.1673,0.021089,0.028193,1.0026e-06,0.12,0.36,0
0.0097667,0.0020343,0.040126,0.0084453,0.014571,0.002464,0,0,0.066442,-0.015928,0,0.012813,0,0,0,0.040317,0.0082548,0.014571,4.4208,0.021048,0.029417,1.1069e-06,0.16,0.36,0
